nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 91, 111, 
1, 60, 129, 
2, 181, 16, 
3, 124, 143, 
4, 65, 100, 
5, 73, 169, 
6, 144, 23, 
7, 49, 0, 
8, 152, 54, 
9, 118, 95, 
10, 24, 64, 
11, 182, 21, 
12, 131, 102, 
13, 158, 69, 
14, 146, 63, 
15, 197, 14, 
16, 59, 133, 
17, 188, 127, 
18, 55, 180, 
19, 20, 175, 
20, 136, 155, 
21, 12, 106, 
22, 28, 186, 
23, 155, 67, 
24, 11, 92, 
25, 3, 61, 
26, 169, 40, 
27, 156, 192, 
28, 40, 198, 
29, 9, 43, 
30, 2, 174, 
31, 112, 33, 
32, 117, 45, 
33, 167, 134, 
34, 111, 185, 
35, 179, 70, 
36, 0, 20, 
37, 186, 152, 
38, 170, 154, 
39, 58, 9, 
40, 125, 138, 
41, 198, 57, 
42, 88, 31, 
43, 83, 19, 
44, 103, 13, 
45, 105, 99, 
46, 127, 161, 
47, 94, 73, 
48, 142, 49, 
49, 191, 120, 
50, 64, 109, 
51, 89, 51, 
52, 121, 26, 
53, 45, 38, 
54, 25, 137, 
55, 18, 158, 
56, 50, 12, 
57, 43, 47, 
58, 74, 124, 
59, 183, 165, 
60, 84, 183, 
61, 166, 118, 
62, 194, 113, 
63, 66, 164, 
64, 54, 10, 
65, 133, 194, 
66, 53, 171, 
67, 32, 116, 
68, 79, 84, 
69, 147, 52, 
70, 123, 98, 
71, 157, 11, 
72, 180, 148, 
73, 100, 85, 
74, 41, 122, 
75, 82, 93, 
76, 69, 48, 
77, 7, 34, 
78, 93, 128, 
79, 13, 101, 
80, 42, 94, 
81, 90, 159, 
82, 153, 2, 
83, 175, 156, 
84, 189, 193, 
85, 143, 55, 
86, 4, 72, 
87, 148, 6, 
88, 149, 125, 
89, 68, 18, 
90, 80, 37, 
91, 36, 140, 
92, 120, 53, 
93, 78, 27, 
94, 139, 66, 
95, 104, 184, 
96, 174, 187, 
97, 126, 4, 
98, 29, 36, 
99, 33, 87, 
100, 185, 163, 
101, 70, 30, 
102, 72, 60, 
103, 199, 22, 
104, 140, 86, 
105, 101, 162, 
106, 137, 195, 
107, 122, 81, 
108, 172, 50, 
109, 38, 91, 
110, 39, 46, 
111, 31, 167, 
112, 56, 5, 
113, 35, 142, 
114, 184, 76, 
115, 115, 56, 
116, 173, 115, 
117, 30, 24, 
118, 77, 150, 
119, 21, 179, 
120, 109, 126, 
121, 23, 75, 
122, 14, 97, 
123, 135, 121, 
124, 132, 114, 
125, 192, 112, 
126, 107, 168, 
127, 163, 131, 
128, 196, 173, 
129, 145, 139, 
130, 62, 199, 
131, 52, 41, 
132, 34, 3, 
133, 119, 25, 
134, 171, 39, 
135, 116, 88, 
136, 51, 78, 
137, 130, 141, 
138, 96, 89, 
139, 97, 44, 
140, 86, 35, 
141, 75, 136, 
142, 176, 144, 
143, 114, 135, 
144, 162, 117, 
145, 87, 181, 
146, 71, 190, 
147, 141, 176, 
148, 177, 177, 
149, 178, 132, 
150, 5, 71, 
151, 61, 108, 
152, 81, 62, 
153, 16, 15, 
154, 44, 119, 
155, 22, 188, 
156, 134, 96, 
157, 63, 182, 
158, 113, 166, 
159, 190, 130, 
160, 26, 65, 
161, 108, 59, 
162, 99, 104, 
163, 37, 82, 
164, 85, 196, 
165, 8, 123, 
166, 161, 103, 
167, 160, 32, 
168, 76, 178, 
169, 106, 17, 
170, 150, 74, 
171, 102, 189, 
172, 168, 1, 
173, 67, 191, 
174, 1, 153, 
175, 6, 90, 
176, 10, 172, 
177, 15, 149, 
178, 193, 145, 
179, 19, 110, 
180, 151, 147, 
181, 17, 68, 
182, 159, 197, 
183, 195, 7, 
184, 95, 105, 
185, 110, 77, 
186, 48, 146, 
187, 128, 160, 
188, 165, 79, 
189, 154, 42, 
190, 27, 58, 
191, 129, 157, 
192, 187, 107, 
193, 57, 29, 
194, 92, 80, 
195, 164, 83, 
196, 138, 28, 
197, 47, 151, 
198, 98, 170, 
199, 46, 8, 
