nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 108, 128, 
1, 10, 35, 
2, 3, 144, 
3, 159, 156, 
4, 66, 197, 
5, 73, 109, 
6, 135, 106, 
7, 184, 199, 
8, 1, 130, 
9, 55, 43, 
10, 186, 91, 
11, 188, 2, 
12, 39, 16, 
13, 145, 129, 
14, 153, 126, 
15, 90, 179, 
16, 75, 155, 
17, 60, 9, 
18, 167, 139, 
19, 5, 41, 
20, 51, 157, 
21, 162, 134, 
22, 137, 164, 
23, 155, 55, 
24, 123, 70, 
25, 37, 177, 
26, 154, 79, 
27, 23, 125, 
28, 22, 76, 
29, 132, 18, 
30, 193, 194, 
31, 38, 162, 
32, 99, 89, 
33, 61, 105, 
34, 65, 97, 
35, 8, 32, 
36, 199, 73, 
37, 171, 173, 
38, 146, 88, 
39, 142, 30, 
40, 169, 49, 
41, 98, 153, 
42, 35, 186, 
43, 79, 33, 
44, 48, 195, 
45, 30, 24, 
46, 127, 154, 
47, 18, 50, 
48, 136, 191, 
49, 4, 112, 
50, 63, 196, 
51, 24, 23, 
52, 93, 21, 
53, 97, 102, 
54, 148, 103, 
55, 133, 82, 
56, 72, 28, 
57, 124, 66, 
58, 74, 182, 
59, 83, 92, 
60, 85, 96, 
61, 157, 0, 
62, 59, 137, 
63, 131, 47, 
64, 150, 166, 
65, 181, 101, 
66, 197, 3, 
67, 92, 31, 
68, 67, 4, 
69, 149, 170, 
70, 78, 108, 
71, 71, 116, 
72, 70, 5, 
73, 15, 187, 
74, 6, 65, 
75, 144, 93, 
76, 76, 80, 
77, 118, 148, 
78, 11, 143, 
79, 2, 63, 
80, 9, 99, 
81, 116, 176, 
82, 196, 133, 
83, 166, 178, 
84, 95, 111, 
85, 189, 57, 
86, 64, 60, 
87, 130, 53, 
88, 163, 115, 
89, 170, 81, 
90, 53, 167, 
91, 106, 36, 
92, 111, 85, 
93, 80, 185, 
94, 26, 184, 
95, 52, 94, 
96, 42, 12, 
97, 41, 29, 
98, 174, 171, 
99, 34, 37, 
100, 25, 163, 
101, 182, 95, 
102, 138, 27, 
103, 103, 131, 
104, 58, 110, 
105, 190, 15, 
106, 177, 1, 
107, 125, 98, 
108, 54, 20, 
109, 168, 119, 
110, 49, 161, 
111, 29, 84, 
112, 110, 59, 
113, 119, 138, 
114, 62, 54, 
115, 20, 151, 
116, 187, 64, 
117, 141, 40, 
118, 175, 150, 
119, 89, 175, 
120, 158, 107, 
121, 117, 6, 
122, 33, 136, 
123, 56, 56, 
124, 31, 168, 
125, 121, 117, 
126, 14, 17, 
127, 16, 192, 
128, 91, 78, 
129, 114, 149, 
130, 178, 147, 
131, 164, 10, 
132, 88, 7, 
133, 27, 113, 
134, 147, 44, 
135, 12, 42, 
136, 195, 13, 
137, 40, 145, 
138, 161, 114, 
139, 46, 68, 
140, 112, 86, 
141, 160, 127, 
142, 86, 160, 
143, 152, 38, 
144, 28, 74, 
145, 32, 169, 
146, 68, 14, 
147, 134, 165, 
148, 104, 123, 
149, 57, 146, 
150, 176, 90, 
151, 122, 67, 
152, 191, 190, 
153, 140, 181, 
154, 143, 100, 
155, 19, 58, 
156, 77, 51, 
157, 87, 62, 
158, 107, 122, 
159, 13, 198, 
160, 139, 118, 
161, 44, 140, 
162, 151, 26, 
163, 50, 22, 
164, 165, 132, 
165, 172, 120, 
166, 94, 11, 
167, 100, 121, 
168, 128, 48, 
169, 198, 75, 
170, 156, 174, 
171, 47, 46, 
172, 183, 180, 
173, 179, 45, 
174, 185, 183, 
175, 69, 19, 
176, 21, 83, 
177, 180, 71, 
178, 81, 87, 
179, 113, 124, 
180, 105, 77, 
181, 101, 159, 
182, 43, 69, 
183, 36, 142, 
184, 7, 34, 
185, 173, 52, 
186, 45, 104, 
187, 194, 152, 
188, 120, 72, 
189, 17, 141, 
190, 96, 135, 
191, 102, 61, 
192, 84, 25, 
193, 109, 8, 
194, 0, 193, 
195, 126, 39, 
196, 115, 189, 
197, 192, 158, 
198, 82, 172, 
199, 129, 188, 
