nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 20, 191, 
1, 32, 72, 
2, 92, 39, 
3, 164, 145, 
4, 102, 10, 
5, 98, 137, 
6, 154, 131, 
7, 18, 18, 
8, 72, 8, 
9, 110, 155, 
10, 129, 198, 
11, 21, 30, 
12, 124, 73, 
13, 17, 9, 
14, 187, 192, 
15, 90, 53, 
16, 77, 0, 
17, 140, 34, 
18, 139, 37, 
19, 85, 161, 
20, 81, 84, 
21, 168, 141, 
22, 75, 134, 
23, 194, 165, 
24, 136, 89, 
25, 71, 197, 
26, 14, 56, 
27, 198, 183, 
28, 40, 36, 
29, 80, 132, 
30, 36, 43, 
31, 35, 33, 
32, 89, 159, 
33, 176, 87, 
34, 153, 139, 
35, 41, 115, 
36, 193, 61, 
37, 171, 48, 
38, 180, 14, 
39, 130, 150, 
40, 155, 65, 
41, 73, 68, 
42, 172, 49, 
43, 66, 114, 
44, 195, 5, 
45, 53, 178, 
46, 179, 160, 
47, 134, 81, 
48, 126, 47, 
49, 138, 121, 
50, 23, 35, 
51, 166, 143, 
52, 11, 190, 
53, 103, 169, 
54, 55, 29, 
55, 8, 32, 
56, 159, 173, 
57, 22, 88, 
58, 45, 71, 
59, 19, 133, 
60, 109, 144, 
61, 118, 2, 
62, 149, 45, 
63, 120, 124, 
64, 6, 180, 
65, 186, 186, 
66, 146, 27, 
67, 88, 24, 
68, 100, 31, 
69, 86, 168, 
70, 114, 199, 
71, 95, 54, 
72, 143, 4, 
73, 108, 94, 
74, 105, 140, 
75, 49, 117, 
76, 67, 20, 
77, 167, 96, 
78, 188, 113, 
79, 133, 176, 
80, 42, 64, 
81, 119, 59, 
82, 142, 148, 
83, 37, 196, 
84, 125, 184, 
85, 84, 118, 
86, 99, 77, 
87, 199, 58, 
88, 192, 172, 
89, 93, 138, 
90, 196, 52, 
91, 117, 70, 
92, 78, 162, 
93, 34, 152, 
94, 29, 22, 
95, 76, 19, 
96, 79, 149, 
97, 145, 174, 
98, 56, 78, 
99, 96, 25, 
100, 156, 99, 
101, 48, 50, 
102, 157, 116, 
103, 94, 171, 
104, 74, 1, 
105, 190, 44, 
106, 16, 147, 
107, 131, 23, 
108, 38, 108, 
109, 165, 182, 
110, 52, 17, 
111, 115, 46, 
112, 3, 105, 
113, 69, 135, 
114, 60, 85, 
115, 64, 170, 
116, 43, 112, 
117, 107, 179, 
118, 163, 185, 
119, 141, 91, 
120, 54, 104, 
121, 111, 90, 
122, 65, 106, 
123, 70, 157, 
124, 123, 21, 
125, 112, 193, 
126, 173, 146, 
127, 9, 63, 
128, 91, 100, 
129, 47, 75, 
130, 178, 130, 
131, 189, 125, 
132, 128, 128, 
133, 197, 175, 
134, 1, 12, 
135, 12, 119, 
136, 82, 41, 
137, 174, 195, 
138, 97, 26, 
139, 177, 129, 
140, 116, 86, 
141, 61, 38, 
142, 132, 40, 
143, 104, 11, 
144, 162, 67, 
145, 10, 163, 
146, 160, 3, 
147, 101, 194, 
148, 68, 93, 
149, 121, 7, 
150, 58, 28, 
151, 15, 142, 
152, 161, 62, 
153, 151, 177, 
154, 2, 42, 
155, 148, 107, 
156, 33, 122, 
157, 158, 156, 
158, 0, 123, 
159, 137, 80, 
160, 147, 153, 
161, 175, 127, 
162, 4, 66, 
163, 7, 55, 
164, 185, 83, 
165, 27, 167, 
166, 150, 98, 
167, 87, 120, 
168, 152, 154, 
169, 83, 188, 
170, 122, 189, 
171, 44, 6, 
172, 30, 76, 
173, 170, 126, 
174, 184, 181, 
175, 62, 164, 
176, 5, 13, 
177, 127, 79, 
178, 59, 95, 
179, 181, 110, 
180, 57, 74, 
181, 24, 101, 
182, 46, 57, 
183, 28, 82, 
184, 25, 97, 
185, 106, 136, 
186, 169, 103, 
187, 26, 69, 
188, 50, 158, 
189, 144, 109, 
190, 39, 60, 
191, 113, 166, 
192, 183, 151, 
193, 13, 15, 
194, 191, 111, 
195, 51, 51, 
196, 31, 187, 
197, 182, 92, 
198, 63, 102, 
199, 135, 16, 
