nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 136, 181, 
1, 4, 2, 
2, 148, 107, 
3, 156, 153, 
4, 106, 76, 
5, 32, 174, 
6, 164, 159, 
7, 13, 171, 
8, 81, 103, 
9, 87, 136, 
10, 146, 114, 
11, 2, 86, 
12, 67, 105, 
13, 116, 168, 
14, 85, 69, 
15, 98, 129, 
16, 110, 121, 
17, 66, 42, 
18, 76, 127, 
19, 186, 188, 
20, 191, 166, 
21, 17, 29, 
22, 126, 176, 
23, 162, 88, 
24, 190, 106, 
25, 138, 53, 
26, 194, 61, 
27, 129, 32, 
28, 109, 58, 
29, 170, 124, 
30, 104, 27, 
31, 174, 198, 
32, 44, 151, 
33, 3, 154, 
34, 196, 119, 
35, 172, 65, 
36, 122, 85, 
37, 128, 172, 
38, 180, 35, 
39, 179, 59, 
40, 28, 150, 
41, 143, 75, 
42, 57, 79, 
43, 168, 113, 
44, 51, 131, 
45, 9, 122, 
46, 22, 25, 
47, 36, 195, 
48, 10, 9, 
49, 125, 90, 
50, 5, 101, 
51, 112, 140, 
52, 54, 148, 
53, 101, 128, 
54, 175, 6, 
55, 83, 187, 
56, 11, 152, 
57, 127, 34, 
58, 77, 4, 
59, 119, 177, 
60, 188, 77, 
61, 58, 83, 
62, 100, 23, 
63, 113, 46, 
64, 70, 10, 
65, 149, 66, 
66, 111, 96, 
67, 41, 20, 
68, 63, 89, 
69, 154, 93, 
70, 15, 170, 
71, 124, 117, 
72, 95, 102, 
73, 121, 45, 
74, 173, 41, 
75, 14, 134, 
76, 123, 143, 
77, 33, 169, 
78, 25, 57, 
79, 69, 91, 
80, 183, 63, 
81, 68, 97, 
82, 99, 73, 
83, 24, 144, 
84, 189, 67, 
85, 62, 118, 
86, 157, 104, 
87, 139, 158, 
88, 86, 165, 
89, 195, 48, 
90, 53, 182, 
91, 140, 175, 
92, 97, 163, 
93, 8, 185, 
94, 30, 146, 
95, 1, 137, 
96, 93, 24, 
97, 27, 138, 
98, 19, 133, 
99, 130, 28, 
100, 12, 139, 
101, 23, 196, 
102, 144, 40, 
103, 105, 33, 
104, 75, 199, 
105, 91, 47, 
106, 74, 8, 
107, 153, 44, 
108, 165, 160, 
109, 47, 30, 
110, 161, 92, 
111, 137, 60, 
112, 29, 130, 
113, 84, 49, 
114, 177, 19, 
115, 199, 82, 
116, 134, 145, 
117, 37, 180, 
118, 88, 164, 
119, 72, 179, 
120, 90, 54, 
121, 92, 70, 
122, 61, 50, 
123, 94, 147, 
124, 185, 116, 
125, 132, 15, 
126, 142, 184, 
127, 115, 183, 
128, 35, 108, 
129, 151, 189, 
130, 184, 173, 
131, 21, 5, 
132, 73, 7, 
133, 118, 135, 
134, 16, 18, 
135, 71, 157, 
136, 141, 123, 
137, 108, 52, 
138, 18, 120, 
139, 40, 141, 
140, 42, 39, 
141, 48, 193, 
142, 65, 156, 
143, 197, 38, 
144, 135, 186, 
145, 20, 149, 
146, 171, 197, 
147, 107, 112, 
148, 147, 84, 
149, 78, 115, 
150, 114, 100, 
151, 163, 192, 
152, 145, 12, 
153, 152, 78, 
154, 103, 51, 
155, 26, 31, 
156, 80, 21, 
157, 160, 99, 
158, 43, 109, 
159, 89, 43, 
160, 59, 17, 
161, 181, 162, 
162, 60, 132, 
163, 56, 194, 
164, 169, 0, 
165, 158, 80, 
166, 155, 95, 
167, 192, 37, 
168, 6, 56, 
169, 49, 142, 
170, 0, 74, 
171, 39, 72, 
172, 176, 191, 
173, 34, 167, 
174, 64, 16, 
175, 45, 94, 
176, 79, 81, 
177, 193, 1, 
178, 102, 125, 
179, 120, 161, 
180, 52, 3, 
181, 46, 110, 
182, 159, 62, 
183, 166, 111, 
184, 133, 178, 
185, 31, 64, 
186, 187, 22, 
187, 182, 11, 
188, 117, 126, 
189, 55, 13, 
190, 50, 26, 
191, 96, 68, 
192, 7, 190, 
193, 198, 155, 
194, 131, 71, 
195, 167, 55, 
196, 150, 87, 
197, 38, 36, 
198, 178, 98, 
199, 82, 14, 
