nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 108, 126, 
1, 110, 156, 
2, 26, 161, 
3, 159, 80, 
4, 13, 52, 
5, 104, 71, 
6, 6, 177, 
7, 173, 27, 
8, 15, 102, 
9, 55, 0, 
10, 186, 91, 
11, 52, 163, 
12, 61, 50, 
13, 73, 149, 
14, 116, 137, 
15, 133, 179, 
16, 126, 133, 
17, 93, 9, 
18, 167, 63, 
19, 112, 39, 
20, 91, 73, 
21, 182, 21, 
22, 169, 127, 
23, 155, 82, 
24, 162, 10, 
25, 192, 2, 
26, 181, 74, 
27, 128, 176, 
28, 40, 76, 
29, 158, 199, 
30, 70, 11, 
31, 136, 33, 
32, 10, 140, 
33, 36, 158, 
34, 157, 122, 
35, 80, 44, 
36, 114, 46, 
37, 196, 24, 
38, 123, 68, 
39, 154, 104, 
40, 50, 36, 
41, 32, 125, 
42, 171, 171, 
43, 38, 19, 
44, 185, 5, 
45, 105, 54, 
46, 54, 154, 
47, 151, 51, 
48, 132, 43, 
49, 170, 167, 
50, 57, 60, 
51, 2, 139, 
52, 27, 150, 
53, 7, 182, 
54, 43, 25, 
55, 119, 190, 
56, 5, 151, 
57, 31, 57, 
58, 78, 109, 
59, 115, 159, 
60, 145, 64, 
61, 76, 186, 
62, 194, 23, 
63, 79, 47, 
64, 81, 89, 
65, 147, 94, 
66, 75, 49, 
67, 111, 178, 
68, 67, 3, 
69, 17, 170, 
70, 141, 37, 
71, 197, 42, 
72, 25, 108, 
73, 72, 148, 
74, 100, 65, 
75, 176, 96, 
76, 11, 107, 
77, 118, 69, 
78, 139, 147, 
79, 66, 106, 
80, 107, 175, 
81, 90, 30, 
82, 60, 145, 
83, 188, 67, 
84, 18, 111, 
85, 0, 101, 
86, 125, 143, 
87, 190, 1, 
88, 163, 84, 
89, 134, 81, 
90, 53, 7, 
91, 28, 193, 
92, 183, 187, 
93, 62, 112, 
94, 178, 138, 
95, 51, 165, 
96, 29, 100, 
97, 161, 70, 
98, 49, 18, 
99, 77, 61, 
100, 103, 58, 
101, 94, 162, 
102, 166, 15, 
103, 193, 168, 
104, 58, 172, 
105, 148, 85, 
106, 140, 129, 
107, 168, 77, 
108, 84, 72, 
109, 20, 128, 
110, 74, 153, 
111, 23, 17, 
112, 85, 92, 
113, 152, 115, 
114, 30, 188, 
115, 143, 78, 
116, 44, 196, 
117, 3, 38, 
118, 21, 184, 
119, 63, 132, 
120, 19, 8, 
121, 179, 6, 
122, 184, 20, 
123, 46, 191, 
124, 109, 152, 
125, 87, 121, 
126, 22, 118, 
127, 99, 180, 
128, 102, 113, 
129, 48, 195, 
130, 121, 198, 
131, 138, 99, 
132, 124, 173, 
133, 64, 98, 
134, 174, 160, 
135, 47, 197, 
136, 129, 13, 
137, 106, 110, 
138, 97, 120, 
139, 164, 14, 
140, 177, 35, 
141, 160, 16, 
142, 149, 134, 
143, 142, 29, 
144, 83, 97, 
145, 153, 136, 
146, 135, 131, 
147, 45, 22, 
148, 165, 59, 
149, 71, 146, 
150, 82, 31, 
151, 56, 114, 
152, 195, 62, 
153, 89, 53, 
154, 37, 141, 
155, 24, 93, 
156, 41, 32, 
157, 12, 66, 
158, 14, 142, 
159, 4, 83, 
160, 88, 12, 
161, 39, 181, 
162, 117, 26, 
163, 122, 194, 
164, 172, 41, 
165, 189, 164, 
166, 9, 87, 
167, 150, 185, 
168, 68, 189, 
169, 198, 56, 
170, 42, 117, 
171, 86, 169, 
172, 146, 119, 
173, 156, 45, 
174, 1, 183, 
175, 92, 90, 
176, 137, 28, 
177, 113, 105, 
178, 191, 4, 
179, 8, 124, 
180, 35, 86, 
181, 101, 155, 
182, 199, 48, 
183, 187, 88, 
184, 175, 75, 
185, 59, 103, 
186, 180, 79, 
187, 34, 157, 
188, 120, 123, 
189, 16, 144, 
190, 96, 40, 
191, 127, 95, 
192, 130, 135, 
193, 65, 55, 
194, 69, 166, 
195, 33, 34, 
196, 144, 116, 
197, 131, 192, 
198, 95, 174, 
199, 98, 130, 
