nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 28, 128, 
1, 140, 149, 
2, 130, 109, 
3, 159, 153, 
4, 93, 112, 
5, 108, 71, 
6, 169, 30, 
7, 0, 3, 
8, 15, 199, 
9, 70, 55, 
10, 186, 24, 
11, 125, 21, 
12, 13, 50, 
13, 30, 52, 
14, 143, 137, 
15, 18, 41, 
16, 14, 184, 
17, 60, 150, 
18, 33, 103, 
19, 23, 102, 
20, 98, 144, 
21, 162, 134, 
22, 188, 95, 
23, 50, 125, 
24, 163, 39, 
25, 17, 34, 
26, 82, 74, 
27, 90, 127, 
28, 7, 69, 
29, 66, 97, 
30, 193, 193, 
31, 136, 85, 
32, 74, 61, 
33, 61, 46, 
34, 65, 99, 
35, 177, 45, 
36, 165, 145, 
37, 36, 143, 
38, 97, 17, 
39, 158, 65, 
40, 168, 49, 
41, 106, 159, 
42, 35, 171, 
43, 79, 19, 
44, 185, 151, 
45, 105, 12, 
46, 154, 154, 
47, 151, 101, 
48, 73, 66, 
49, 102, 129, 
50, 54, 57, 
51, 126, 6, 
52, 12, 91, 
53, 104, 172, 
54, 55, 58, 
55, 39, 16, 
56, 147, 79, 
57, 87, 156, 
58, 38, 160, 
59, 56, 167, 
60, 128, 56, 
61, 195, 35, 
62, 194, 181, 
63, 131, 96, 
64, 81, 166, 
65, 27, 42, 
66, 48, 14, 
67, 145, 67, 
68, 67, 138, 
69, 149, 170, 
70, 111, 98, 
71, 164, 113, 
72, 25, 122, 
73, 184, 191, 
74, 1, 108, 
75, 176, 135, 
76, 37, 107, 
77, 118, 148, 
78, 11, 86, 
79, 2, 63, 
80, 9, 36, 
81, 76, 195, 
82, 196, 126, 
83, 16, 147, 
84, 77, 111, 
85, 189, 84, 
86, 20, 87, 
87, 71, 59, 
88, 119, 176, 
89, 134, 81, 
90, 53, 7, 
91, 123, 106, 
92, 183, 23, 
93, 21, 185, 
94, 63, 94, 
95, 52, 124, 
96, 139, 48, 
97, 172, 2, 
98, 178, 132, 
99, 88, 37, 
100, 103, 141, 
101, 132, 33, 
102, 166, 31, 
103, 43, 168, 
104, 8, 110, 
105, 190, 68, 
106, 153, 1, 
107, 5, 60, 
108, 41, 20, 
109, 96, 26, 
110, 49, 89, 
111, 29, 146, 
112, 110, 105, 
113, 171, 32, 
114, 62, 130, 
115, 187, 92, 
116, 129, 121, 
117, 3, 114, 
118, 175, 64, 
119, 91, 93, 
120, 150, 115, 
121, 10, 0, 
122, 117, 53, 
123, 115, 83, 
124, 157, 139, 
125, 167, 117, 
126, 142, 47, 
127, 141, 28, 
128, 44, 78, 
129, 114, 140, 
130, 121, 173, 
131, 124, 119, 
132, 92, 179, 
133, 51, 180, 
134, 86, 70, 
135, 47, 197, 
136, 191, 13, 
137, 179, 174, 
138, 133, 177, 
139, 46, 142, 
140, 26, 38, 
141, 181, 22, 
142, 161, 163, 
143, 152, 80, 
144, 83, 116, 
145, 182, 169, 
146, 24, 183, 
147, 78, 165, 
148, 59, 118, 
149, 64, 189, 
150, 122, 136, 
151, 156, 178, 
152, 138, 62, 
153, 45, 164, 
154, 22, 157, 
155, 146, 186, 
156, 107, 76, 
157, 112, 194, 
158, 100, 75, 
159, 116, 27, 
160, 4, 175, 
161, 144, 15, 
162, 198, 73, 
163, 68, 190, 
164, 155, 5, 
165, 113, 120, 
166, 94, 11, 
167, 160, 188, 
168, 72, 10, 
169, 40, 131, 
170, 42, 9, 
171, 89, 162, 
172, 84, 123, 
173, 127, 198, 
174, 34, 196, 
175, 75, 90, 
176, 99, 88, 
177, 58, 82, 
178, 173, 161, 
179, 6, 133, 
180, 174, 77, 
181, 101, 43, 
182, 137, 182, 
183, 148, 8, 
184, 199, 51, 
185, 31, 44, 
186, 180, 155, 
187, 85, 152, 
188, 120, 72, 
189, 32, 25, 
190, 19, 40, 
191, 95, 18, 
192, 80, 104, 
193, 57, 192, 
194, 69, 29, 
195, 109, 100, 
196, 197, 187, 
197, 192, 158, 
198, 170, 4, 
199, 135, 54, 
