nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 198, 128, 
1, 106, 1, 
2, 52, 109, 
3, 30, 80, 
4, 93, 117, 
5, 108, 57, 
6, 6, 139, 
7, 0, 3, 
8, 15, 199, 
9, 25, 67, 
10, 186, 97, 
11, 28, 181, 
12, 13, 50, 
13, 184, 121, 
14, 143, 161, 
15, 18, 41, 
16, 144, 159, 
17, 60, 74, 
18, 124, 194, 
19, 61, 86, 
20, 98, 177, 
21, 162, 134, 
22, 164, 100, 
23, 50, 55, 
24, 188, 119, 
25, 17, 118, 
26, 16, 15, 
27, 90, 125, 
28, 45, 87, 
29, 66, 61, 
30, 193, 193, 
31, 136, 114, 
32, 74, 70, 
33, 55, 66, 
34, 65, 99, 
35, 153, 54, 
36, 165, 145, 
37, 36, 77, 
38, 33, 69, 
39, 59, 30, 
40, 181, 49, 
41, 195, 140, 
42, 100, 171, 
43, 79, 19, 
44, 185, 165, 
45, 105, 130, 
46, 127, 154, 
47, 151, 148, 
48, 73, 191, 
49, 161, 24, 
50, 54, 168, 
51, 126, 175, 
52, 12, 91, 
53, 97, 172, 
54, 51, 129, 
55, 39, 16, 
56, 147, 79, 
57, 87, 156, 
58, 38, 160, 
59, 131, 167, 
60, 140, 17, 
61, 171, 0, 
62, 194, 53, 
63, 56, 22, 
64, 81, 89, 
65, 71, 85, 
66, 48, 14, 
67, 159, 174, 
68, 67, 138, 
69, 86, 170, 
70, 111, 98, 
71, 29, 186, 
72, 70, 108, 
73, 145, 184, 
74, 1, 28, 
75, 176, 135, 
76, 199, 58, 
77, 118, 88, 
78, 11, 102, 
79, 2, 63, 
80, 9, 36, 
81, 76, 195, 
82, 99, 126, 
83, 7, 147, 
84, 138, 111, 
85, 189, 71, 
86, 20, 81, 
87, 148, 26, 
88, 63, 65, 
89, 134, 132, 
90, 53, 7, 
91, 123, 190, 
92, 125, 164, 
93, 80, 185, 
94, 174, 124, 
95, 168, 94, 
96, 115, 48, 
97, 172, 2, 
98, 178, 198, 
99, 88, 37, 
100, 103, 141, 
101, 132, 33, 
102, 24, 106, 
103, 109, 131, 
104, 8, 127, 
105, 190, 155, 
106, 177, 84, 
107, 5, 60, 
108, 41, 23, 
109, 26, 180, 
110, 49, 166, 
111, 23, 73, 
112, 10, 105, 
113, 35, 32, 
114, 62, 83, 
115, 156, 45, 
116, 182, 96, 
117, 3, 38, 
118, 175, 150, 
119, 91, 93, 
120, 191, 107, 
121, 128, 6, 
122, 27, 72, 
123, 187, 10, 
124, 157, 35, 
125, 40, 112, 
126, 142, 47, 
127, 141, 104, 
128, 44, 78, 
129, 114, 46, 
130, 121, 173, 
131, 14, 25, 
132, 31, 179, 
133, 94, 64, 
134, 167, 157, 
135, 47, 197, 
136, 150, 9, 
137, 110, 110, 
138, 133, 31, 
139, 19, 142, 
140, 96, 39, 
141, 183, 34, 
142, 149, 163, 
143, 152, 52, 
144, 83, 116, 
145, 102, 169, 
146, 137, 75, 
147, 77, 5, 
148, 85, 29, 
149, 64, 146, 
150, 158, 162, 
151, 129, 82, 
152, 146, 62, 
153, 89, 122, 
154, 22, 21, 
155, 78, 144, 
156, 107, 68, 
157, 116, 8, 
158, 82, 113, 
159, 46, 196, 
160, 139, 151, 
161, 112, 59, 
162, 163, 101, 
163, 122, 178, 
164, 155, 76, 
165, 113, 120, 
166, 166, 11, 
167, 160, 188, 
168, 72, 137, 
169, 117, 13, 
170, 42, 189, 
171, 130, 95, 
172, 84, 123, 
173, 179, 27, 
174, 34, 183, 
175, 75, 90, 
176, 196, 56, 
177, 180, 176, 
178, 58, 4, 
179, 169, 133, 
180, 119, 143, 
181, 101, 43, 
182, 43, 12, 
183, 37, 103, 
184, 154, 51, 
185, 21, 44, 
186, 173, 136, 
187, 68, 152, 
188, 120, 158, 
189, 32, 182, 
190, 135, 40, 
191, 95, 18, 
192, 92, 153, 
193, 57, 192, 
194, 69, 149, 
195, 104, 20, 
196, 197, 187, 
197, 192, 92, 
198, 170, 42, 
199, 4, 115, 
