nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 125, 126, 
1, 43, 104, 
2, 20, 144, 
3, 184, 80, 
4, 149, 197, 
5, 104, 184, 
6, 155, 137, 
7, 0, 196, 
8, 173, 115, 
9, 17, 151, 
10, 186, 52, 
11, 89, 2, 
12, 55, 113, 
13, 60, 182, 
14, 143, 164, 
15, 37, 98, 
16, 18, 159, 
17, 177, 92, 
18, 31, 72, 
19, 183, 0, 
20, 91, 66, 
21, 182, 25, 
22, 140, 127, 
23, 38, 70, 
24, 108, 119, 
25, 64, 166, 
26, 16, 79, 
27, 90, 125, 
28, 166, 10, 
29, 63, 102, 
30, 98, 193, 
31, 47, 91, 
32, 74, 110, 
33, 95, 134, 
34, 78, 99, 
35, 145, 44, 
36, 153, 73, 
37, 117, 120, 
38, 199, 183, 
39, 158, 30, 
40, 39, 49, 
41, 126, 43, 
42, 171, 171, 
43, 79, 19, 
44, 185, 176, 
45, 105, 13, 
46, 54, 154, 
47, 151, 51, 
48, 73, 1, 
49, 23, 76, 
50, 162, 63, 
51, 51, 23, 
52, 192, 139, 
53, 28, 4, 
54, 57, 116, 
55, 112, 167, 
56, 5, 39, 
57, 26, 160, 
58, 96, 109, 
59, 93, 148, 
60, 72, 6, 
61, 131, 140, 
62, 194, 16, 
63, 56, 87, 
64, 81, 89, 
65, 120, 20, 
66, 48, 14, 
67, 111, 147, 
68, 67, 3, 
69, 170, 170, 
70, 179, 27, 
71, 33, 54, 
72, 25, 108, 
73, 8, 94, 
74, 1, 28, 
75, 176, 37, 
76, 197, 133, 
77, 118, 131, 
78, 11, 86, 
79, 2, 198, 
80, 9, 36, 
81, 15, 165, 
82, 66, 57, 
83, 87, 64, 
84, 144, 111, 
85, 100, 138, 
86, 19, 11, 
87, 40, 177, 
88, 86, 47, 
89, 75, 78, 
90, 53, 185, 
91, 123, 106, 
92, 127, 85, 
93, 130, 7, 
94, 29, 84, 
95, 12, 101, 
96, 94, 48, 
97, 172, 145, 
98, 178, 81, 
99, 82, 88, 
100, 103, 141, 
101, 132, 33, 
102, 142, 18, 
103, 193, 168, 
104, 58, 46, 
105, 190, 155, 
106, 49, 161, 
107, 50, 175, 
108, 128, 34, 
109, 168, 21, 
110, 99, 153, 
111, 167, 187, 
112, 85, 192, 
113, 35, 32, 
114, 14, 130, 
115, 71, 132, 
116, 135, 194, 
117, 3, 38, 
118, 175, 53, 
119, 196, 93, 
120, 191, 107, 
121, 116, 55, 
122, 159, 150, 
123, 46, 191, 
124, 187, 174, 
125, 27, 117, 
126, 180, 118, 
127, 92, 180, 
128, 101, 22, 
129, 114, 195, 
130, 121, 173, 
131, 45, 128, 
132, 88, 60, 
133, 198, 149, 
134, 161, 152, 
135, 65, 142, 
136, 150, 9, 
137, 195, 172, 
138, 97, 136, 
139, 13, 17, 
140, 36, 112, 
141, 147, 146, 
142, 174, 74, 
143, 30, 29, 
144, 83, 97, 
145, 110, 169, 
146, 129, 56, 
147, 189, 5, 
148, 59, 31, 
149, 22, 188, 
150, 133, 163, 
151, 122, 82, 
152, 152, 62, 
153, 169, 95, 
154, 32, 50, 
155, 138, 186, 
156, 107, 121, 
157, 44, 105, 
158, 77, 122, 
159, 52, 83, 
160, 139, 179, 
161, 156, 181, 
162, 163, 26, 
163, 68, 67, 
164, 165, 41, 
165, 160, 123, 
166, 10, 59, 
167, 134, 12, 
168, 61, 190, 
169, 154, 75, 
170, 42, 35, 
171, 146, 162, 
172, 80, 189, 
173, 41, 45, 
174, 84, 103, 
175, 21, 90, 
176, 188, 96, 
177, 137, 71, 
178, 113, 156, 
179, 6, 124, 
180, 70, 77, 
181, 124, 15, 
182, 164, 24, 
183, 157, 68, 
184, 141, 178, 
185, 34, 135, 
186, 7, 65, 
187, 76, 199, 
188, 102, 157, 
189, 106, 114, 
190, 119, 40, 
191, 181, 61, 
192, 62, 143, 
193, 109, 8, 
194, 69, 42, 
195, 24, 58, 
196, 115, 100, 
197, 136, 158, 
198, 148, 69, 
199, 4, 129, 
