nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 93, 111, 
1, 187, 19, 
2, 188, 144, 
3, 114, 182, 
4, 65, 59, 
5, 108, 109, 
6, 6, 186, 
7, 59, 180, 
8, 173, 27, 
9, 117, 159, 
10, 139, 101, 
11, 168, 163, 
12, 83, 22, 
13, 10, 190, 
14, 116, 137, 
15, 153, 96, 
16, 67, 133, 
17, 182, 66, 
18, 154, 76, 
19, 181, 81, 
20, 98, 53, 
21, 162, 153, 
22, 163, 63, 
23, 5, 8, 
24, 192, 60, 
25, 57, 89, 
26, 125, 74, 
27, 171, 184, 
28, 106, 188, 
29, 81, 43, 
30, 79, 174, 
31, 136, 33, 
32, 16, 56, 
33, 45, 46, 
34, 134, 45, 
35, 186, 138, 
36, 0, 80, 
37, 115, 97, 
38, 146, 17, 
39, 58, 104, 
40, 127, 65, 
41, 35, 57, 
42, 71, 158, 
43, 61, 50, 
44, 34, 55, 
45, 152, 9, 
46, 54, 112, 
47, 151, 132, 
48, 73, 106, 
49, 170, 166, 
50, 191, 14, 
51, 195, 6, 
52, 47, 21, 
53, 109, 12, 
54, 89, 25, 
55, 172, 176, 
56, 38, 78, 
57, 31, 30, 
58, 74, 124, 
59, 135, 15, 
60, 104, 88, 
61, 112, 0, 
62, 194, 113, 
63, 51, 165, 
64, 183, 146, 
65, 4, 2, 
66, 111, 127, 
67, 92, 18, 
68, 180, 11, 
69, 121, 37, 
70, 21, 98, 
71, 40, 115, 
72, 70, 108, 
73, 100, 196, 
74, 185, 122, 
75, 14, 93, 
76, 128, 160, 
77, 165, 131, 
78, 11, 44, 
79, 138, 148, 
80, 87, 92, 
81, 90, 118, 
82, 197, 64, 
83, 64, 48, 
84, 95, 99, 
85, 160, 145, 
86, 97, 199, 
87, 175, 34, 
88, 149, 155, 
89, 122, 147, 
90, 53, 130, 
91, 25, 26, 
92, 80, 139, 
93, 15, 152, 
94, 39, 85, 
95, 63, 67, 
96, 29, 95, 
97, 84, 79, 
98, 176, 185, 
99, 82, 52, 
100, 17, 91, 
101, 12, 23, 
102, 157, 1, 
103, 2, 28, 
104, 85, 42, 
105, 101, 49, 
106, 102, 191, 
107, 105, 128, 
108, 50, 51, 
109, 113, 35, 
110, 52, 162, 
111, 119, 141, 
112, 110, 5, 
113, 150, 77, 
114, 7, 68, 
115, 26, 70, 
116, 137, 157, 
117, 159, 38, 
118, 18, 140, 
119, 9, 179, 
120, 118, 161, 
121, 44, 150, 
122, 190, 136, 
123, 129, 121, 
124, 37, 86, 
125, 189, 20, 
126, 76, 87, 
127, 99, 7, 
128, 177, 102, 
129, 48, 195, 
130, 178, 173, 
131, 126, 110, 
132, 22, 175, 
133, 120, 107, 
134, 174, 39, 
135, 140, 197, 
136, 132, 120, 
137, 131, 75, 
138, 161, 61, 
139, 62, 154, 
140, 198, 62, 
141, 41, 181, 
142, 86, 126, 
143, 142, 24, 
144, 28, 31, 
145, 36, 169, 
146, 94, 13, 
147, 78, 94, 
148, 123, 58, 
149, 20, 54, 
150, 158, 90, 
151, 124, 119, 
152, 69, 156, 
153, 60, 177, 
154, 196, 194, 
155, 148, 168, 
156, 155, 32, 
157, 184, 134, 
158, 179, 73, 
159, 33, 117, 
160, 156, 41, 
161, 68, 189, 
162, 147, 3, 
163, 72, 82, 
164, 1, 172, 
165, 77, 123, 
166, 3, 171, 
167, 75, 83, 
168, 164, 192, 
169, 19, 178, 
170, 133, 71, 
171, 130, 164, 
172, 145, 105, 
173, 96, 4, 
174, 56, 183, 
175, 141, 100, 
176, 91, 40, 
177, 166, 149, 
178, 144, 193, 
179, 169, 84, 
180, 66, 29, 
181, 193, 69, 
182, 199, 129, 
183, 49, 142, 
184, 88, 116, 
185, 143, 143, 
186, 8, 125, 
187, 103, 47, 
188, 107, 167, 
189, 13, 103, 
190, 42, 135, 
191, 23, 151, 
192, 30, 10, 
193, 43, 36, 
194, 32, 72, 
195, 167, 114, 
196, 55, 187, 
197, 27, 16, 
198, 24, 170, 
199, 46, 198, 
