nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 4, 191, 
1, 32, 72, 
2, 155, 117, 
3, 23, 145, 
4, 45, 154, 
5, 28, 137, 
6, 154, 50, 
7, 108, 18, 
8, 72, 8, 
9, 110, 155, 
10, 164, 199, 
11, 83, 166, 
12, 124, 41, 
13, 181, 73, 
14, 187, 100, 
15, 74, 53, 
16, 141, 0, 
17, 111, 183, 
18, 139, 37, 
19, 85, 124, 
20, 80, 156, 
21, 151, 160, 
22, 194, 128, 
23, 20, 165, 
24, 136, 197, 
25, 137, 89, 
26, 30, 56, 
27, 129, 1, 
28, 40, 36, 
29, 81, 151, 
30, 36, 198, 
31, 132, 33, 
32, 89, 159, 
33, 25, 180, 
34, 153, 103, 
35, 169, 29, 
36, 193, 196, 
37, 171, 63, 
38, 21, 144, 
39, 144, 30, 
40, 5, 94, 
41, 73, 95, 
42, 101, 147, 
43, 66, 114, 
44, 195, 189, 
45, 53, 178, 
46, 79, 141, 
47, 134, 81, 
48, 126, 47, 
49, 62, 121, 
50, 18, 78, 
51, 166, 146, 
52, 182, 190, 
53, 103, 169, 
54, 91, 38, 
55, 8, 32, 
56, 11, 173, 
57, 22, 88, 
58, 69, 71, 
59, 150, 70, 
60, 109, 13, 
61, 47, 2, 
62, 149, 45, 
63, 97, 161, 
64, 6, 87, 
65, 186, 109, 
66, 99, 84, 
67, 78, 24, 
68, 0, 43, 
69, 86, 182, 
70, 185, 31, 
71, 95, 54, 
72, 56, 131, 
73, 61, 65, 
74, 105, 135, 
75, 49, 130, 
76, 67, 5, 
77, 167, 96, 
78, 188, 113, 
79, 147, 27, 
80, 42, 64, 
81, 119, 16, 
82, 142, 148, 
83, 37, 61, 
84, 177, 55, 
85, 84, 172, 
86, 127, 77, 
87, 125, 69, 
88, 192, 118, 
89, 34, 138, 
90, 196, 91, 
91, 117, 104, 
92, 94, 79, 
93, 93, 152, 
94, 29, 22, 
95, 76, 19, 
96, 70, 149, 
97, 145, 93, 
98, 17, 139, 
99, 96, 80, 
100, 156, 106, 
101, 48, 99, 
102, 157, 116, 
103, 140, 129, 
104, 199, 164, 
105, 190, 86, 
106, 16, 25, 
107, 159, 187, 
108, 19, 108, 
109, 165, 177, 
110, 55, 150, 
111, 115, 39, 
112, 118, 105, 
113, 176, 140, 
114, 2, 85, 
115, 64, 170, 
116, 65, 14, 
117, 107, 179, 
118, 163, 185, 
119, 77, 52, 
120, 75, 133, 
121, 130, 90, 
122, 102, 4, 
123, 138, 157, 
124, 60, 21, 
125, 112, 193, 
126, 173, 143, 
127, 3, 167, 
128, 82, 102, 
129, 198, 75, 
130, 178, 3, 
131, 189, 125, 
132, 128, 126, 
133, 197, 175, 
134, 1, 12, 
135, 12, 119, 
136, 120, 17, 
137, 174, 195, 
138, 123, 26, 
139, 168, 171, 
140, 116, 48, 
141, 183, 115, 
142, 35, 192, 
143, 180, 35, 
144, 162, 142, 
145, 10, 163, 
146, 43, 46, 
147, 133, 194, 
148, 68, 59, 
149, 121, 7, 
150, 58, 6, 
151, 15, 67, 
152, 161, 62, 
153, 90, 168, 
154, 52, 42, 
155, 148, 107, 
156, 33, 122, 
157, 158, 92, 
158, 100, 123, 
159, 71, 49, 
160, 172, 174, 
161, 175, 127, 
162, 54, 66, 
163, 7, 184, 
164, 114, 83, 
165, 27, 98, 
166, 38, 111, 
167, 87, 120, 
168, 152, 10, 
169, 57, 153, 
170, 122, 20, 
171, 104, 134, 
172, 14, 76, 
173, 170, 28, 
174, 184, 181, 
175, 9, 110, 
176, 92, 112, 
177, 179, 15, 
178, 59, 68, 
179, 146, 34, 
180, 44, 74, 
181, 24, 101, 
182, 46, 57, 
183, 98, 82, 
184, 160, 97, 
185, 106, 136, 
186, 41, 9, 
187, 26, 58, 
188, 50, 158, 
189, 88, 186, 
190, 39, 60, 
191, 113, 40, 
192, 143, 132, 
193, 13, 162, 
194, 191, 44, 
195, 51, 51, 
196, 31, 23, 
197, 131, 176, 
198, 63, 11, 
199, 135, 188, 
