nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 108, 126, 
1, 136, 149, 
2, 3, 109, 
3, 30, 80, 
4, 149, 112, 
5, 104, 12, 
6, 179, 10, 
7, 0, 172, 
8, 173, 42, 
9, 17, 122, 
10, 61, 24, 
11, 132, 53, 
12, 31, 113, 
13, 118, 52, 
14, 143, 161, 
15, 18, 83, 
16, 14, 184, 
17, 60, 18, 
18, 197, 58, 
19, 183, 60, 
20, 53, 66, 
21, 182, 189, 
22, 148, 164, 
23, 38, 145, 
24, 163, 39, 
25, 167, 181, 
26, 85, 55, 
27, 90, 47, 
28, 27, 81, 
29, 63, 43, 
30, 193, 193, 
31, 70, 163, 
32, 74, 61, 
33, 33, 46, 
34, 65, 99, 
35, 62, 45, 
36, 145, 73, 
37, 110, 173, 
38, 97, 17, 
39, 158, 15, 
40, 99, 49, 
41, 66, 195, 
42, 35, 171, 
43, 79, 19, 
44, 185, 151, 
45, 105, 188, 
46, 134, 154, 
47, 151, 2, 
48, 73, 166, 
49, 186, 190, 
50, 54, 196, 
51, 24, 21, 
52, 192, 93, 
53, 28, 102, 
54, 93, 137, 
55, 4, 16, 
56, 198, 150, 
57, 152, 156, 
58, 45, 124, 
59, 131, 167, 
60, 72, 56, 
61, 171, 0, 
62, 194, 34, 
63, 56, 162, 
64, 81, 89, 
65, 23, 85, 
66, 48, 14, 
67, 184, 147, 
68, 67, 138, 
69, 36, 170, 
70, 82, 98, 
71, 34, 54, 
72, 25, 108, 
73, 1, 133, 
74, 113, 28, 
75, 176, 135, 
76, 177, 107, 
77, 51, 148, 
78, 11, 13, 
79, 2, 63, 
80, 9, 36, 
81, 127, 125, 
82, 150, 159, 
83, 52, 67, 
84, 77, 111, 
85, 189, 3, 
86, 20, 11, 
87, 22, 116, 
88, 86, 165, 
89, 144, 78, 
90, 98, 185, 
91, 123, 79, 
92, 117, 169, 
93, 21, 7, 
94, 140, 84, 
95, 12, 101, 
96, 162, 48, 
97, 111, 22, 
98, 178, 132, 
99, 100, 37, 
100, 103, 50, 
101, 94, 33, 
102, 43, 31, 
103, 126, 168, 
104, 58, 26, 
105, 101, 131, 
106, 55, 69, 
107, 5, 71, 
108, 41, 20, 
109, 168, 119, 
110, 96, 153, 
111, 29, 127, 
112, 16, 192, 
113, 106, 32, 
114, 170, 27, 
115, 26, 92, 
116, 115, 82, 
117, 13, 38, 
118, 137, 64, 
119, 190, 179, 
120, 7, 115, 
121, 10, 74, 
122, 159, 187, 
123, 37, 88, 
124, 87, 114, 
125, 112, 117, 
126, 180, 57, 
127, 141, 180, 
128, 116, 103, 
129, 114, 140, 
130, 121, 139, 
131, 199, 182, 
132, 88, 199, 
133, 40, 86, 
134, 174, 174, 
135, 47, 197, 
136, 129, 1, 
137, 157, 29, 
138, 133, 136, 
139, 39, 6, 
140, 187, 44, 
141, 181, 110, 
142, 161, 118, 
143, 172, 134, 
144, 83, 97, 
145, 49, 23, 
146, 195, 68, 
147, 128, 94, 
148, 59, 178, 
149, 64, 25, 
150, 155, 91, 
151, 122, 120, 
152, 138, 62, 
153, 89, 95, 
154, 19, 141, 
155, 124, 186, 
156, 92, 76, 
157, 102, 59, 
158, 107, 142, 
159, 160, 130, 
160, 139, 65, 
161, 166, 146, 
162, 135, 70, 
163, 50, 191, 
164, 76, 5, 
165, 125, 123, 
166, 164, 87, 
167, 75, 175, 
168, 156, 41, 
169, 44, 75, 
170, 42, 9, 
171, 147, 35, 
172, 80, 72, 
173, 169, 198, 
174, 84, 8, 
175, 196, 90, 
176, 175, 96, 
177, 8, 176, 
178, 191, 51, 
179, 6, 177, 
180, 32, 77, 
181, 91, 104, 
182, 15, 144, 
183, 46, 183, 
184, 71, 100, 
185, 78, 121, 
186, 154, 30, 
187, 165, 152, 
188, 120, 157, 
189, 153, 194, 
190, 119, 40, 
191, 95, 155, 
192, 130, 143, 
193, 109, 160, 
194, 69, 106, 
195, 142, 128, 
196, 57, 105, 
197, 188, 158, 
198, 146, 4, 
199, 68, 129, 
