nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 19, 126, 
1, 140, 149, 
2, 20, 12, 
3, 161, 14, 
4, 139, 192, 
5, 104, 161, 
6, 176, 69, 
7, 172, 144, 
8, 58, 0, 
9, 70, 55, 
10, 129, 185, 
11, 29, 163, 
12, 39, 16, 
13, 10, 190, 
14, 12, 137, 
15, 116, 56, 
16, 18, 4, 
17, 83, 139, 
18, 197, 157, 
19, 127, 80, 
20, 98, 87, 
21, 47, 25, 
22, 49, 164, 
23, 5, 186, 
24, 163, 36, 
25, 192, 189, 
26, 118, 61, 
27, 157, 5, 
28, 43, 76, 
29, 89, 18, 
30, 126, 174, 
31, 73, 33, 
32, 16, 96, 
33, 158, 141, 
34, 65, 127, 
35, 146, 45, 
36, 0, 118, 
37, 36, 119, 
38, 27, 17, 
39, 154, 28, 
40, 82, 125, 
41, 35, 47, 
42, 1, 199, 
43, 38, 19, 
44, 7, 41, 
45, 85, 102, 
46, 97, 154, 
47, 151, 92, 
48, 193, 106, 
49, 61, 112, 
50, 54, 153, 
51, 91, 9, 
52, 132, 21, 
53, 109, 34, 
54, 93, 116, 
55, 191, 176, 
56, 177, 3, 
57, 31, 30, 
58, 78, 182, 
59, 56, 179, 
60, 130, 48, 
61, 32, 156, 
62, 48, 51, 
63, 131, 184, 
64, 81, 89, 
65, 125, 94, 
66, 75, 147, 
67, 76, 183, 
68, 67, 22, 
69, 188, 77, 
70, 21, 86, 
71, 166, 109, 
72, 25, 108, 
73, 8, 84, 
74, 88, 65, 
75, 64, 93, 
76, 186, 129, 
77, 105, 113, 
78, 37, 175, 
79, 66, 66, 
80, 196, 43, 
81, 136, 110, 
82, 101, 64, 
83, 40, 8, 
84, 138, 111, 
85, 194, 133, 
86, 115, 57, 
87, 148, 53, 
88, 63, 114, 
89, 134, 132, 
90, 53, 50, 
91, 11, 29, 
92, 92, 100, 
93, 62, 177, 
94, 102, 95, 
95, 119, 91, 
96, 133, 162, 
97, 41, 136, 
98, 33, 198, 
99, 77, 103, 
100, 103, 62, 
101, 182, 74, 
102, 162, 1, 
103, 57, 150, 
104, 72, 140, 
105, 167, 104, 
106, 128, 58, 
107, 50, 44, 
108, 84, 138, 
109, 113, 26, 
110, 52, 46, 
111, 23, 73, 
112, 110, 117, 
113, 199, 166, 
114, 30, 68, 
115, 26, 40, 
116, 187, 10, 
117, 3, 105, 
118, 141, 71, 
119, 60, 121, 
120, 55, 49, 
121, 181, 15, 
122, 184, 187, 
123, 171, 54, 
124, 87, 60, 
125, 121, 52, 
126, 114, 165, 
127, 99, 23, 
128, 153, 70, 
129, 59, 195, 
130, 178, 173, 
131, 44, 167, 
132, 22, 143, 
133, 144, 98, 
134, 86, 39, 
135, 168, 197, 
136, 150, 120, 
137, 195, 145, 
138, 108, 35, 
139, 112, 27, 
140, 71, 7, 
141, 160, 63, 
142, 149, 193, 
143, 152, 11, 
144, 90, 97, 
145, 180, 123, 
146, 94, 13, 
147, 15, 2, 
148, 165, 72, 
149, 120, 146, 
150, 9, 67, 
151, 156, 31, 
152, 24, 191, 
153, 106, 78, 
154, 143, 169, 
155, 2, 170, 
156, 155, 32, 
157, 45, 168, 
158, 14, 99, 
159, 4, 83, 
160, 174, 101, 
161, 46, 151, 
162, 117, 75, 
163, 122, 82, 
164, 69, 135, 
165, 179, 131, 
166, 137, 171, 
167, 111, 188, 
168, 68, 181, 
169, 42, 128, 
170, 135, 134, 
171, 147, 59, 
172, 80, 20, 
173, 123, 196, 
174, 185, 107, 
175, 175, 85, 
176, 17, 122, 
177, 100, 90, 
178, 124, 159, 
179, 169, 124, 
180, 51, 130, 
181, 74, 155, 
182, 189, 160, 
183, 28, 142, 
184, 183, 6, 
185, 173, 79, 
186, 170, 88, 
187, 142, 152, 
188, 107, 158, 
189, 13, 42, 
190, 198, 37, 
191, 159, 148, 
192, 145, 24, 
193, 79, 180, 
194, 6, 38, 
195, 164, 178, 
196, 96, 194, 
197, 190, 115, 
198, 95, 172, 
199, 34, 81, 
