nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 45, 26, 
1, 13, 19, 
2, 32, 23, 
3, 10, 43, 
4, 30, 49, 
5, 29, 5, 
6, 31, 6, 
7, 26, 37, 
8, 34, 27, 
9, 46, 16, 
10, 35, 9, 
11, 49, 41, 
12, 6, 32, 
13, 33, 36, 
14, 15, 14, 
15, 41, 47, 
16, 42, 11, 
17, 17, 40, 
18, 44, 4, 
19, 23, 22, 
20, 3, 3, 
21, 12, 48, 
22, 28, 0, 
23, 14, 34, 
24, 19, 10, 
25, 5, 21, 
26, 40, 39, 
27, 4, 38, 
28, 0, 46, 
29, 11, 15, 
30, 47, 31, 
31, 39, 2, 
32, 7, 7, 
33, 43, 35, 
34, 24, 8, 
35, 20, 44, 
36, 25, 29, 
37, 36, 24, 
38, 38, 25, 
39, 27, 12, 
40, 22, 17, 
41, 18, 28, 
42, 9, 45, 
43, 8, 33, 
44, 1, 1, 
45, 48, 18, 
46, 16, 20, 
47, 21, 42, 
48, 37, 13, 
49, 2, 30, 
