nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 45, 28, 
1, 2, 1, 
2, 17, 29, 
3, 26, 39, 
4, 34, 8, 
5, 33, 23, 
6, 21, 41, 
7, 27, 44, 
8, 29, 2, 
9, 49, 47, 
10, 20, 27, 
11, 39, 38, 
12, 10, 11, 
13, 15, 5, 
14, 22, 20, 
15, 12, 17, 
16, 3, 22, 
17, 42, 33, 
18, 25, 31, 
19, 23, 7, 
20, 18, 46, 
21, 32, 48, 
22, 48, 42, 
23, 9, 19, 
24, 36, 25, 
25, 43, 14, 
26, 40, 49, 
27, 4, 34, 
28, 7, 0, 
29, 24, 21, 
30, 0, 36, 
31, 13, 45, 
32, 37, 35, 
33, 16, 18, 
34, 47, 6, 
35, 14, 10, 
36, 19, 4, 
37, 11, 43, 
38, 38, 24, 
39, 31, 26, 
40, 5, 12, 
41, 30, 9, 
42, 6, 16, 
43, 46, 13, 
44, 44, 32, 
45, 41, 30, 
46, 8, 3, 
47, 35, 15, 
48, 1, 37, 
49, 28, 40, 
