nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 9, 16, 
1, 15, 27, 
2, 17, 25, 
3, 19, 49, 
4, 26, 8, 
5, 46, 46, 
6, 47, 41, 
7, 18, 44, 
8, 7, 4, 
9, 37, 47, 
10, 29, 32, 
11, 39, 13, 
12, 8, 7, 
13, 48, 5, 
14, 22, 1, 
15, 43, 21, 
16, 25, 15, 
17, 30, 48, 
18, 33, 33, 
19, 36, 12, 
20, 12, 36, 
21, 2, 35, 
22, 3, 42, 
23, 13, 45, 
24, 28, 43, 
25, 41, 39, 
26, 35, 29, 
27, 24, 34, 
28, 1, 0, 
29, 32, 14, 
30, 31, 2, 
31, 20, 19, 
32, 34, 18, 
33, 45, 9, 
34, 16, 6, 
35, 6, 37, 
36, 42, 3, 
37, 44, 24, 
38, 38, 38, 
39, 0, 31, 
40, 5, 17, 
41, 11, 20, 
42, 10, 40, 
43, 40, 22, 
44, 49, 11, 
45, 14, 26, 
46, 4, 28, 
47, 27, 30, 
48, 21, 10, 
49, 23, 23, 
