nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 25, 35, 
1, 38, 36, 
2, 39, 0, 
3, 2, 29, 
4, 26, 47, 
5, 17, 26, 
6, 47, 1, 
7, 27, 42, 
8, 37, 39, 
9, 10, 33, 
10, 8, 17, 
11, 32, 21, 
12, 13, 19, 
13, 3, 14, 
14, 24, 8, 
15, 6, 28, 
16, 48, 46, 
17, 42, 12, 
18, 5, 4, 
19, 19, 5, 
20, 0, 25, 
21, 15, 37, 
22, 43, 45, 
23, 46, 11, 
24, 18, 27, 
25, 30, 24, 
26, 35, 34, 
27, 29, 2, 
28, 14, 38, 
29, 7, 9, 
30, 36, 20, 
31, 49, 41, 
32, 11, 18, 
33, 16, 32, 
34, 21, 6, 
35, 4, 44, 
36, 31, 3, 
37, 45, 40, 
38, 23, 13, 
39, 12, 30, 
40, 22, 22, 
41, 41, 43, 
42, 20, 16, 
43, 40, 23, 
44, 33, 48, 
45, 9, 7, 
46, 1, 15, 
47, 28, 49, 
48, 34, 10, 
49, 44, 31, 
