nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 0, 23, 
1, 38, 3, 
2, 44, 34, 
3, 27, 24, 
4, 26, 47, 
5, 17, 7, 
6, 47, 43, 
7, 28, 42, 
8, 37, 39, 
9, 10, 33, 
10, 8, 17, 
11, 25, 49, 
12, 49, 29, 
13, 18, 14, 
14, 24, 8, 
15, 45, 35, 
16, 48, 46, 
17, 42, 48, 
18, 16, 31, 
19, 19, 12, 
20, 32, 5, 
21, 43, 22, 
22, 13, 45, 
23, 46, 11, 
24, 3, 27, 
25, 30, 21, 
26, 35, 0, 
27, 29, 32, 
28, 14, 38, 
29, 7, 9, 
30, 36, 20, 
31, 15, 4, 
32, 34, 18, 
33, 12, 2, 
34, 21, 6, 
35, 4, 44, 
36, 31, 36, 
37, 5, 40, 
38, 23, 28, 
39, 39, 30, 
40, 9, 37, 
41, 41, 1, 
42, 20, 16, 
43, 40, 25, 
44, 11, 26, 
45, 22, 13, 
46, 1, 15, 
47, 2, 19, 
48, 33, 10, 
49, 6, 41, 
