nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 0, 23, 
1, 38, 3, 
2, 44, 34, 
3, 27, 24, 
4, 25, 47, 
5, 17, 7, 
6, 47, 43, 
7, 28, 42, 
8, 37, 5, 
9, 10, 33, 
10, 8, 17, 
11, 26, 49, 
12, 49, 29, 
13, 48, 25, 
14, 22, 8, 
15, 45, 28, 
16, 18, 46, 
17, 42, 48, 
18, 16, 31, 
19, 19, 12, 
20, 32, 13, 
21, 43, 22, 
22, 13, 45, 
23, 46, 11, 
24, 5, 27, 
25, 30, 21, 
26, 35, 0, 
27, 23, 32, 
28, 14, 38, 
29, 7, 9, 
30, 36, 39, 
31, 33, 4, 
32, 34, 18, 
33, 12, 26, 
34, 21, 6, 
35, 4, 44, 
36, 3, 36, 
37, 31, 40, 
38, 29, 14, 
39, 39, 2, 
40, 9, 37, 
41, 24, 1, 
42, 20, 16, 
43, 40, 35, 
44, 11, 30, 
45, 41, 20, 
46, 1, 15, 
47, 2, 19, 
48, 15, 10, 
49, 6, 41, 
