nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 19, 16, 
1, 48, 47, 
2, 23, 26, 
3, 44, 49, 
4, 37, 45, 
5, 25, 23, 
6, 9, 35, 
7, 26, 0, 
8, 36, 28, 
9, 5, 46, 
10, 22, 18, 
11, 16, 8, 
12, 39, 31, 
13, 15, 5, 
14, 38, 41, 
15, 21, 27, 
16, 20, 34, 
17, 3, 7, 
18, 49, 11, 
19, 33, 17, 
20, 7, 36, 
21, 24, 43, 
22, 18, 39, 
23, 27, 13, 
24, 28, 48, 
25, 29, 10, 
26, 32, 1, 
27, 45, 21, 
28, 12, 44, 
29, 1, 14, 
30, 31, 19, 
31, 0, 4, 
32, 34, 30, 
33, 43, 22, 
34, 4, 6, 
35, 10, 37, 
36, 42, 42, 
37, 40, 24, 
38, 47, 25, 
39, 2, 38, 
40, 6, 2, 
41, 11, 3, 
42, 46, 40, 
43, 13, 29, 
44, 41, 32, 
45, 14, 33, 
46, 35, 15, 
47, 30, 12, 
48, 8, 20, 
49, 17, 9, 
