nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 9, 26, 
1, 12, 12, 
2, 13, 24, 
3, 38, 25, 
4, 47, 45, 
5, 10, 3, 
6, 24, 37, 
7, 41, 31, 
8, 36, 27, 
9, 4, 7, 
10, 34, 1, 
11, 39, 46, 
12, 35, 32, 
13, 17, 10, 
14, 2, 30, 
15, 18, 39, 
16, 37, 21, 
17, 5, 6, 
18, 42, 43, 
19, 19, 28, 
20, 29, 13, 
21, 26, 17, 
22, 31, 42, 
23, 3, 19, 
24, 6, 20, 
25, 8, 14, 
26, 32, 29, 
27, 14, 22, 
28, 1, 2, 
29, 44, 15, 
30, 0, 16, 
31, 7, 33, 
32, 48, 47, 
33, 30, 18, 
34, 25, 8, 
35, 49, 11, 
36, 22, 34, 
37, 27, 36, 
38, 16, 38, 
39, 28, 0, 
40, 45, 48, 
41, 21, 9, 
42, 15, 23, 
43, 23, 40, 
44, 11, 35, 
45, 46, 49, 
46, 20, 4, 
47, 40, 41, 
48, 33, 44, 
49, 43, 5, 
