nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 19, 19, 
1, 12, 47, 
2, 4, 25, 
3, 9, 24, 
4, 37, 45, 
5, 41, 23, 
6, 44, 8, 
7, 26, 0, 
8, 3, 28, 
9, 5, 46, 
10, 0, 40, 
11, 40, 31, 
12, 39, 34, 
13, 15, 43, 
14, 38, 41, 
15, 45, 42, 
16, 20, 37, 
17, 36, 7, 
18, 49, 11, 
19, 10, 5, 
20, 7, 49, 
21, 24, 36, 
22, 18, 39, 
23, 27, 13, 
24, 33, 48, 
25, 29, 26, 
26, 32, 1, 
27, 21, 21, 
28, 30, 44, 
29, 1, 14, 
30, 31, 16, 
31, 22, 4, 
32, 34, 30, 
33, 43, 22, 
34, 28, 6, 
35, 6, 35, 
36, 42, 27, 
37, 13, 17, 
38, 47, 15, 
39, 2, 38, 
40, 14, 29, 
41, 11, 3, 
42, 46, 18, 
43, 16, 2, 
44, 25, 32, 
45, 23, 33, 
46, 35, 10, 
47, 48, 12, 
48, 8, 20, 
49, 17, 9, 
