nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 39, 25, 
1, 32, 46, 
2, 37, 6, 
3, 13, 15, 
4, 14, 43, 
5, 45, 26, 
6, 30, 27, 
7, 19, 8, 
8, 2, 42, 
9, 16, 7, 
10, 42, 2, 
11, 40, 38, 
12, 3, 11, 
13, 28, 9, 
14, 26, 21, 
15, 48, 32, 
16, 29, 0, 
17, 23, 33, 
18, 18, 4, 
19, 22, 49, 
20, 9, 23, 
21, 25, 10, 
22, 21, 1, 
23, 43, 13, 
24, 34, 17, 
25, 15, 16, 
26, 12, 29, 
27, 49, 39, 
28, 38, 28, 
29, 8, 34, 
30, 7, 22, 
31, 5, 48, 
32, 6, 44, 
33, 4, 47, 
34, 10, 18, 
35, 20, 24, 
36, 46, 12, 
37, 1, 36, 
38, 44, 14, 
39, 11, 37, 
40, 47, 40, 
41, 41, 20, 
42, 27, 19, 
43, 17, 35, 
44, 33, 3, 
45, 24, 30, 
46, 36, 31, 
47, 35, 5, 
48, 31, 41, 
49, 0, 45, 
