nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 13, 23, 
1, 35, 19, 
2, 27, 49, 
3, 25, 1, 
4, 46, 30, 
5, 45, 7, 
6, 1, 13, 
7, 44, 42, 
8, 32, 6, 
9, 9, 25, 
10, 29, 22, 
11, 21, 46, 
12, 2, 40, 
13, 6, 11, 
14, 42, 47, 
15, 12, 32, 
16, 48, 36, 
17, 19, 0, 
18, 10, 4, 
19, 36, 33, 
20, 37, 38, 
21, 3, 43, 
22, 40, 48, 
23, 23, 45, 
24, 18, 10, 
25, 8, 14, 
26, 7, 35, 
27, 4, 34, 
28, 11, 29, 
29, 20, 21, 
30, 0, 2, 
31, 43, 27, 
32, 41, 18, 
33, 5, 5, 
34, 38, 8, 
35, 39, 12, 
36, 22, 15, 
37, 26, 20, 
38, 47, 3, 
39, 16, 31, 
40, 33, 24, 
41, 30, 9, 
42, 49, 16, 
43, 24, 44, 
44, 14, 17, 
45, 15, 26, 
46, 34, 28, 
47, 17, 39, 
48, 31, 37, 
49, 28, 41, 
