nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 9, 18, 
1, 31, 28, 
2, 17, 19, 
3, 26, 13, 
4, 34, 35, 
5, 45, 8, 
6, 39, 20, 
7, 22, 0, 
8, 7, 23, 
9, 11, 47, 
10, 8, 22, 
11, 2, 44, 
12, 25, 48, 
13, 3, 5, 
14, 48, 32, 
15, 12, 34, 
16, 24, 36, 
17, 42, 38, 
18, 14, 27, 
19, 23, 33, 
20, 1, 10, 
21, 13, 17, 
22, 35, 45, 
23, 41, 12, 
24, 5, 26, 
25, 18, 14, 
26, 40, 49, 
27, 21, 25, 
28, 0, 1, 
29, 37, 21, 
30, 29, 2, 
31, 44, 4, 
32, 36, 39, 
33, 4, 11, 
34, 47, 6, 
35, 6, 37, 
36, 19, 29, 
37, 43, 46, 
38, 28, 43, 
39, 16, 31, 
40, 33, 24, 
41, 30, 9, 
42, 49, 16, 
43, 46, 41, 
44, 38, 15, 
45, 15, 7, 
46, 32, 3, 
47, 20, 30, 
48, 27, 42, 
49, 10, 40, 
