nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 39, 49, 
1, 26, 45, 
2, 45, 27, 
3, 1, 11, 
4, 42, 44, 
5, 33, 20, 
6, 32, 4, 
7, 19, 24, 
8, 29, 17, 
9, 22, 34, 
10, 28, 14, 
11, 15, 31, 
12, 17, 22, 
13, 7, 16, 
14, 48, 13, 
15, 44, 10, 
16, 3, 9, 
17, 13, 39, 
18, 37, 30, 
19, 8, 1, 
20, 24, 25, 
21, 43, 33, 
22, 47, 46, 
23, 16, 19, 
24, 49, 47, 
25, 9, 8, 
26, 11, 38, 
27, 23, 37, 
28, 30, 36, 
29, 10, 21, 
30, 25, 0, 
31, 2, 12, 
32, 0, 18, 
33, 20, 7, 
34, 21, 6, 
35, 4, 48, 
36, 38, 28, 
37, 6, 29, 
38, 46, 35, 
39, 34, 40, 
40, 12, 2, 
41, 41, 15, 
42, 36, 32, 
43, 14, 3, 
44, 31, 5, 
45, 35, 43, 
46, 18, 23, 
47, 27, 26, 
48, 40, 41, 
49, 5, 42, 
