nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 45, 26, 
1, 11, 44, 
2, 35, 25, 
3, 19, 27, 
4, 20, 6, 
5, 46, 40, 
6, 33, 41, 
7, 10, 1, 
8, 32, 39, 
9, 7, 15, 
10, 29, 17, 
11, 15, 35, 
12, 2, 11, 
13, 14, 3, 
14, 3, 47, 
15, 25, 37, 
16, 49, 19, 
17, 6, 0, 
18, 17, 33, 
19, 30, 30, 
20, 16, 10, 
21, 12, 16, 
22, 13, 28, 
23, 48, 21, 
24, 36, 29, 
25, 40, 5, 
26, 0, 45, 
27, 37, 22, 
28, 41, 36, 
29, 44, 31, 
30, 8, 2, 
31, 4, 14, 
32, 24, 4, 
33, 31, 18, 
34, 23, 8, 
35, 47, 23, 
36, 22, 7, 
37, 27, 46, 
38, 28, 38, 
39, 43, 13, 
40, 9, 48, 
41, 21, 9, 
42, 34, 34, 
43, 39, 49, 
44, 42, 43, 
45, 38, 24, 
46, 26, 42, 
47, 5, 12, 
48, 18, 32, 
49, 1, 20, 
