nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 39, 32, 
1, 49, 47, 
2, 34, 14, 
3, 26, 23, 
4, 17, 21, 
5, 10, 8, 
6, 21, 5, 
7, 29, 42, 
8, 12, 4, 
9, 43, 25, 
10, 18, 2, 
11, 35, 29, 
12, 24, 35, 
13, 32, 12, 
14, 44, 28, 
15, 40, 30, 
16, 3, 38, 
17, 38, 17, 
18, 42, 45, 
19, 23, 40, 
20, 1, 11, 
21, 28, 18, 
22, 5, 46, 
23, 11, 36, 
24, 6, 26, 
25, 8, 22, 
26, 36, 1, 
27, 9, 41, 
28, 47, 44, 
29, 4, 34, 
30, 30, 37, 
31, 33, 27, 
32, 46, 9, 
33, 37, 39, 
34, 27, 6, 
35, 7, 10, 
36, 20, 7, 
37, 16, 15, 
38, 22, 48, 
39, 48, 31, 
40, 45, 49, 
41, 19, 43, 
42, 25, 16, 
43, 15, 19, 
44, 41, 3, 
45, 31, 33, 
46, 0, 24, 
47, 14, 13, 
48, 2, 0, 
49, 13, 20, 
