nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 13, 40, 
1, 25, 19, 
2, 2, 49, 
3, 35, 1, 
4, 46, 11, 
5, 45, 7, 
6, 37, 13, 
7, 44, 42, 
8, 32, 6, 
9, 9, 27, 
10, 29, 22, 
11, 21, 46, 
12, 27, 23, 
13, 40, 47, 
14, 42, 18, 
15, 23, 30, 
16, 48, 36, 
17, 19, 0, 
18, 10, 28, 
19, 36, 33, 
20, 1, 38, 
21, 3, 17, 
22, 6, 48, 
23, 12, 45, 
24, 5, 10, 
25, 41, 14, 
26, 7, 35, 
27, 4, 34, 
28, 11, 29, 
29, 20, 21, 
30, 0, 2, 
31, 43, 25, 
32, 18, 32, 
33, 8, 5, 
34, 38, 8, 
35, 39, 12, 
36, 22, 15, 
37, 26, 20, 
38, 47, 3, 
39, 16, 31, 
40, 33, 24, 
41, 30, 9, 
42, 49, 16, 
43, 24, 37, 
44, 14, 43, 
45, 15, 26, 
46, 34, 4, 
47, 17, 39, 
48, 31, 44, 
49, 28, 41, 
