nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 45, 8, 
1, 38, 3, 
2, 6, 7, 
3, 26, 13, 
4, 37, 6, 
5, 15, 23, 
6, 40, 37, 
7, 27, 0, 
8, 29, 2, 
9, 34, 47, 
10, 20, 27, 
11, 31, 44, 
12, 13, 11, 
13, 2, 25, 
14, 22, 20, 
15, 12, 22, 
16, 49, 29, 
17, 42, 30, 
18, 25, 28, 
19, 23, 43, 
20, 32, 10, 
21, 3, 48, 
22, 24, 45, 
23, 9, 19, 
24, 36, 42, 
25, 18, 14, 
26, 1, 49, 
27, 4, 34, 
28, 5, 38, 
29, 21, 5, 
30, 8, 36, 
31, 48, 40, 
32, 7, 21, 
33, 16, 18, 
34, 47, 35, 
35, 10, 31, 
36, 19, 4, 
37, 41, 17, 
38, 17, 1, 
39, 39, 26, 
40, 33, 24, 
41, 30, 9, 
42, 11, 39, 
43, 46, 41, 
44, 44, 32, 
45, 14, 33, 
46, 0, 12, 
47, 43, 15, 
48, 35, 46, 
49, 28, 16, 
