nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 41, 21, 
1, 13, 27, 
2, 43, 30, 
3, 23, 23, 
4, 37, 35, 
5, 45, 26, 
6, 39, 16, 
7, 30, 49, 
8, 4, 2, 
9, 49, 46, 
10, 29, 41, 
11, 1, 38, 
12, 10, 11, 
13, 28, 36, 
14, 22, 0, 
15, 12, 48, 
16, 48, 45, 
17, 19, 33, 
18, 25, 47, 
19, 5, 4, 
20, 20, 10, 
21, 27, 17, 
22, 36, 42, 
23, 46, 43, 
24, 42, 28, 
25, 7, 32, 
26, 0, 7, 
27, 21, 25, 
28, 18, 29, 
29, 40, 39, 
30, 9, 37, 
31, 35, 19, 
32, 14, 18, 
33, 31, 34, 
34, 47, 8, 
35, 26, 24, 
36, 34, 5, 
37, 2, 40, 
38, 3, 1, 
39, 15, 22, 
40, 38, 44, 
41, 11, 14, 
42, 6, 9, 
43, 8, 20, 
44, 44, 15, 
45, 33, 12, 
46, 32, 3, 
47, 17, 31, 
48, 16, 13, 
49, 24, 6, 
