nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 45, 8, 
1, 43, 35, 
2, 24, 48, 
3, 26, 4, 
4, 7, 47, 
5, 46, 26, 
6, 1, 30, 
7, 25, 38, 
8, 20, 28, 
9, 5, 24, 
10, 48, 17, 
11, 28, 9, 
12, 13, 41, 
13, 16, 11, 
14, 30, 10, 
15, 3, 39, 
16, 49, 7, 
17, 11, 0, 
18, 22, 29, 
19, 19, 49, 
20, 34, 3, 
21, 37, 20, 
22, 21, 22, 
23, 41, 19, 
24, 9, 27, 
25, 18, 14, 
26, 10, 37, 
27, 4, 32, 
28, 14, 1, 
29, 12, 23, 
30, 39, 2, 
31, 29, 45, 
32, 0, 5, 
33, 36, 21, 
34, 35, 25, 
35, 23, 13, 
36, 31, 15, 
37, 47, 43, 
38, 15, 12, 
39, 42, 36, 
40, 33, 18, 
41, 32, 31, 
42, 6, 40, 
43, 40, 6, 
44, 44, 46, 
45, 2, 42, 
46, 8, 33, 
47, 27, 16, 
48, 38, 44, 
49, 17, 34, 
