nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 98, 17, 
1, 193, 6, 
2, 16, 29, 
3, 17, 117, 
4, 72, 48, 
5, 44, 172, 
6, 57, 192, 
7, 184, 133, 
8, 85, 126, 
9, 162, 119, 
10, 69, 25, 
11, 116, 176, 
12, 174, 10, 
13, 87, 24, 
14, 129, 162, 
15, 86, 56, 
16, 64, 13, 
17, 83, 110, 
18, 24, 164, 
19, 189, 50, 
20, 139, 186, 
21, 177, 169, 
22, 10, 183, 
23, 156, 45, 
24, 186, 174, 
25, 5, 35, 
26, 49, 65, 
27, 100, 63, 
28, 123, 1, 
29, 9, 9, 
30, 108, 46, 
31, 54, 150, 
32, 112, 149, 
33, 19, 107, 
34, 107, 77, 
35, 150, 27, 
36, 151, 163, 
37, 79, 41, 
38, 18, 0, 
39, 15, 137, 
40, 12, 112, 
41, 42, 79, 
42, 173, 190, 
43, 20, 55, 
44, 62, 198, 
45, 195, 47, 
46, 89, 42, 
47, 103, 82, 
48, 149, 188, 
49, 187, 160, 
50, 59, 121, 
51, 167, 153, 
52, 80, 23, 
53, 32, 145, 
54, 68, 80, 
55, 4, 71, 
56, 180, 33, 
57, 122, 18, 
58, 31, 154, 
59, 73, 12, 
60, 48, 99, 
61, 197, 171, 
62, 153, 85, 
63, 60, 22, 
64, 111, 72, 
65, 161, 173, 
66, 164, 91, 
67, 81, 11, 
68, 58, 86, 
69, 154, 196, 
70, 134, 67, 
71, 191, 130, 
72, 115, 75, 
73, 91, 132, 
74, 102, 147, 
75, 166, 134, 
76, 2, 28, 
77, 135, 128, 
78, 185, 21, 
79, 170, 189, 
80, 179, 100, 
81, 109, 161, 
82, 118, 136, 
83, 140, 193, 
84, 158, 180, 
85, 67, 4, 
86, 74, 152, 
87, 159, 165, 
88, 8, 118, 
89, 35, 158, 
90, 105, 195, 
91, 143, 95, 
92, 183, 94, 
93, 46, 32, 
94, 147, 166, 
95, 114, 64, 
96, 146, 182, 
97, 94, 170, 
98, 130, 78, 
99, 121, 5, 
100, 181, 181, 
101, 21, 68, 
102, 90, 113, 
103, 155, 61, 
104, 144, 151, 
105, 120, 120, 
106, 75, 101, 
107, 39, 89, 
108, 172, 93, 
109, 50, 141, 
110, 152, 15, 
111, 3, 39, 
112, 176, 44, 
113, 99, 167, 
114, 53, 129, 
115, 26, 194, 
116, 84, 54, 
117, 52, 102, 
118, 1, 111, 
119, 14, 155, 
120, 77, 97, 
121, 119, 34, 
122, 182, 124, 
123, 23, 66, 
124, 141, 125, 
125, 131, 115, 
126, 178, 38, 
127, 56, 106, 
128, 63, 88, 
129, 171, 14, 
130, 45, 122, 
131, 0, 60, 
132, 6, 31, 
133, 82, 73, 
134, 124, 3, 
135, 25, 58, 
136, 138, 109, 
137, 104, 96, 
138, 113, 191, 
139, 95, 138, 
140, 43, 59, 
141, 175, 114, 
142, 145, 7, 
143, 65, 53, 
144, 51, 43, 
145, 188, 123, 
146, 37, 178, 
147, 97, 104, 
148, 30, 51, 
149, 11, 184, 
150, 117, 148, 
151, 47, 16, 
152, 192, 175, 
153, 78, 108, 
154, 70, 116, 
155, 148, 8, 
156, 88, 103, 
157, 34, 49, 
158, 28, 143, 
159, 22, 90, 
160, 190, 187, 
161, 157, 26, 
162, 61, 127, 
163, 71, 179, 
164, 36, 20, 
165, 165, 146, 
166, 92, 84, 
167, 38, 139, 
168, 76, 62, 
169, 198, 2, 
170, 136, 185, 
171, 196, 92, 
172, 169, 142, 
173, 66, 83, 
174, 101, 131, 
175, 55, 156, 
176, 29, 135, 
177, 132, 57, 
178, 133, 87, 
179, 137, 197, 
180, 142, 69, 
181, 41, 168, 
182, 163, 19, 
183, 40, 40, 
184, 106, 76, 
185, 110, 140, 
186, 168, 157, 
187, 27, 98, 
188, 128, 36, 
189, 160, 105, 
190, 13, 52, 
191, 93, 30, 
192, 33, 144, 
193, 199, 81, 
194, 194, 177, 
195, 7, 37, 
196, 127, 70, 
197, 125, 159, 
198, 96, 74, 
199, 126, 199, 
