nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 156, 143, 
1, 122, 101, 
2, 148, 172, 
3, 22, 13, 
4, 106, 32, 
5, 26, 102, 
6, 17, 125, 
7, 114, 19, 
8, 129, 88, 
9, 63, 29, 
10, 49, 82, 
11, 124, 87, 
12, 29, 50, 
13, 62, 105, 
14, 95, 20, 
15, 138, 195, 
16, 142, 86, 
17, 44, 76, 
18, 182, 148, 
19, 134, 169, 
20, 158, 184, 
21, 126, 190, 
22, 196, 126, 
23, 198, 66, 
24, 189, 31, 
25, 128, 14, 
26, 32, 77, 
27, 3, 42, 
28, 145, 116, 
29, 157, 145, 
30, 112, 55, 
31, 28, 139, 
32, 190, 61, 
33, 115, 151, 
34, 78, 137, 
35, 110, 103, 
36, 39, 134, 
37, 104, 186, 
38, 6, 52, 
39, 15, 176, 
40, 51, 173, 
41, 166, 16, 
42, 169, 153, 
43, 186, 94, 
44, 33, 9, 
45, 185, 70, 
46, 0, 189, 
47, 165, 117, 
48, 164, 33, 
49, 163, 38, 
50, 58, 57, 
51, 8, 54, 
52, 108, 64, 
53, 64, 136, 
54, 86, 27, 
55, 88, 192, 
56, 9, 191, 
57, 192, 127, 
58, 197, 178, 
59, 25, 149, 
60, 195, 74, 
61, 152, 167, 
62, 143, 28, 
63, 54, 161, 
64, 89, 58, 
65, 61, 140, 
66, 175, 112, 
67, 37, 182, 
68, 81, 154, 
69, 101, 171, 
70, 23, 147, 
71, 65, 65, 
72, 53, 73, 
73, 137, 174, 
74, 56, 110, 
75, 183, 179, 
76, 77, 160, 
77, 131, 188, 
78, 153, 63, 
79, 55, 106, 
80, 50, 24, 
81, 10, 36, 
82, 83, 62, 
83, 136, 89, 
84, 167, 159, 
85, 154, 30, 
86, 52, 165, 
87, 150, 3, 
88, 1, 199, 
89, 174, 142, 
90, 160, 60, 
91, 45, 45, 
92, 74, 79, 
93, 191, 183, 
94, 5, 194, 
95, 34, 131, 
96, 151, 91, 
97, 103, 120, 
98, 38, 23, 
99, 13, 187, 
100, 92, 128, 
101, 123, 122, 
102, 118, 26, 
103, 113, 84, 
104, 179, 35, 
105, 46, 80, 
106, 20, 166, 
107, 72, 43, 
108, 68, 71, 
109, 111, 93, 
110, 66, 130, 
111, 140, 68, 
112, 27, 107, 
113, 14, 22, 
114, 12, 1, 
115, 79, 198, 
116, 178, 135, 
117, 132, 197, 
118, 76, 119, 
119, 35, 124, 
120, 98, 44, 
121, 40, 15, 
122, 139, 5, 
123, 24, 175, 
124, 75, 133, 
125, 99, 146, 
126, 59, 85, 
127, 119, 177, 
128, 85, 97, 
129, 149, 96, 
130, 94, 0, 
131, 96, 95, 
132, 181, 2, 
133, 161, 11, 
134, 91, 193, 
135, 71, 48, 
136, 36, 181, 
137, 43, 164, 
138, 107, 113, 
139, 11, 59, 
140, 177, 156, 
141, 19, 118, 
142, 48, 12, 
143, 73, 10, 
144, 30, 158, 
145, 2, 39, 
146, 90, 121, 
147, 162, 56, 
148, 93, 185, 
149, 16, 83, 
150, 187, 138, 
151, 42, 170, 
152, 116, 132, 
153, 21, 90, 
154, 109, 46, 
155, 82, 8, 
156, 57, 180, 
157, 155, 104, 
158, 100, 150, 
159, 188, 141, 
160, 176, 100, 
161, 168, 162, 
162, 7, 75, 
163, 87, 7, 
164, 80, 21, 
165, 144, 92, 
166, 184, 49, 
167, 60, 6, 
168, 67, 163, 
169, 146, 155, 
170, 127, 51, 
171, 135, 34, 
172, 70, 81, 
173, 41, 123, 
174, 170, 99, 
175, 18, 109, 
176, 147, 157, 
177, 120, 69, 
178, 133, 114, 
179, 199, 168, 
180, 193, 196, 
181, 172, 111, 
182, 141, 18, 
183, 31, 72, 
184, 97, 144, 
185, 4, 40, 
186, 180, 4, 
187, 173, 129, 
188, 105, 108, 
189, 171, 47, 
190, 121, 41, 
191, 102, 37, 
192, 194, 98, 
193, 84, 25, 
194, 47, 115, 
195, 117, 17, 
196, 69, 78, 
197, 130, 53, 
198, 125, 67, 
199, 159, 152, 
