nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 15, 143, 
1, 21, 104, 
2, 192, 11, 
3, 128, 12, 
4, 120, 190, 
5, 94, 135, 
6, 74, 99, 
7, 80, 112, 
8, 1, 102, 
9, 60, 138, 
10, 107, 122, 
11, 191, 0, 
12, 136, 73, 
13, 112, 105, 
14, 85, 165, 
15, 3, 51, 
16, 131, 140, 
17, 119, 176, 
18, 154, 18, 
19, 134, 133, 
20, 103, 20, 
21, 77, 167, 
22, 46, 66, 
23, 198, 43, 
24, 4, 74, 
25, 162, 50, 
26, 39, 77, 
27, 121, 83, 
28, 91, 142, 
29, 73, 145, 
30, 96, 186, 
31, 187, 4, 
32, 79, 196, 
33, 155, 57, 
34, 41, 97, 
35, 101, 76, 
36, 26, 65, 
37, 109, 64, 
38, 195, 164, 
39, 78, 195, 
40, 30, 184, 
41, 166, 191, 
42, 54, 107, 
43, 137, 94, 
44, 127, 9, 
45, 13, 110, 
46, 196, 96, 
47, 165, 87, 
48, 67, 100, 
49, 159, 158, 
50, 10, 113, 
51, 115, 54, 
52, 186, 52, 
53, 11, 24, 
54, 81, 121, 
55, 59, 41, 
56, 5, 3, 
57, 176, 144, 
58, 123, 157, 
59, 61, 39, 
60, 92, 189, 
61, 20, 106, 
62, 24, 117, 
63, 57, 161, 
64, 178, 120, 
65, 31, 16, 
66, 75, 93, 
67, 149, 28, 
68, 143, 119, 
69, 69, 13, 
70, 141, 172, 
71, 189, 19, 
72, 179, 150, 
73, 65, 59, 
74, 118, 116, 
75, 145, 146, 
76, 142, 153, 
77, 64, 37, 
78, 153, 34, 
79, 124, 38, 
80, 87, 103, 
81, 63, 101, 
82, 148, 62, 
83, 43, 81, 
84, 125, 90, 
85, 34, 182, 
86, 193, 152, 
87, 7, 21, 
88, 89, 7, 
89, 105, 1, 
90, 197, 42, 
91, 0, 10, 
92, 106, 22, 
93, 50, 31, 
94, 45, 128, 
95, 126, 25, 
96, 37, 91, 
97, 190, 23, 
98, 48, 187, 
99, 122, 78, 
100, 175, 70, 
101, 23, 82, 
102, 163, 47, 
103, 66, 69, 
104, 170, 35, 
105, 16, 114, 
106, 151, 168, 
107, 104, 175, 
108, 84, 71, 
109, 62, 30, 
110, 130, 86, 
111, 146, 173, 
112, 70, 123, 
113, 14, 85, 
114, 88, 131, 
115, 32, 193, 
116, 138, 151, 
117, 132, 26, 
118, 185, 198, 
119, 98, 155, 
120, 18, 148, 
121, 58, 179, 
122, 150, 88, 
123, 8, 89, 
124, 111, 95, 
125, 90, 55, 
126, 168, 2, 
127, 147, 170, 
128, 36, 48, 
129, 51, 60, 
130, 83, 180, 
131, 114, 134, 
132, 116, 46, 
133, 161, 127, 
134, 144, 6, 
135, 53, 137, 
136, 102, 68, 
137, 108, 63, 
138, 174, 139, 
139, 140, 124, 
140, 177, 156, 
141, 19, 118, 
142, 33, 171, 
143, 183, 32, 
144, 56, 177, 
145, 28, 17, 
146, 99, 185, 
147, 38, 58, 
148, 52, 36, 
149, 194, 33, 
150, 169, 108, 
151, 171, 166, 
152, 55, 163, 
153, 158, 136, 
154, 156, 159, 
155, 72, 188, 
156, 157, 126, 
157, 40, 199, 
158, 82, 115, 
159, 188, 49, 
160, 135, 141, 
161, 22, 162, 
162, 76, 75, 
163, 47, 56, 
164, 93, 147, 
165, 164, 5, 
166, 152, 84, 
167, 86, 183, 
168, 100, 197, 
169, 71, 194, 
170, 27, 29, 
171, 181, 79, 
172, 172, 98, 
173, 6, 67, 
174, 68, 61, 
175, 42, 109, 
176, 95, 130, 
177, 9, 44, 
178, 97, 80, 
179, 139, 53, 
180, 29, 92, 
181, 199, 154, 
182, 2, 149, 
183, 49, 72, 
184, 17, 8, 
185, 117, 27, 
186, 25, 40, 
187, 180, 129, 
188, 129, 181, 
189, 110, 45, 
190, 173, 174, 
191, 12, 125, 
192, 35, 178, 
193, 113, 14, 
194, 133, 132, 
195, 167, 192, 
196, 182, 111, 
197, 160, 160, 
198, 184, 169, 
199, 44, 15, 
