nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 75, 187, 
1, 193, 32, 
2, 28, 80, 
3, 59, 90, 
4, 120, 48, 
5, 17, 127, 
6, 67, 20, 
7, 2, 65, 
8, 41, 182, 
9, 170, 101, 
10, 71, 169, 
11, 184, 122, 
12, 72, 67, 
13, 116, 4, 
14, 44, 152, 
15, 57, 23, 
16, 142, 18, 
17, 160, 7, 
18, 95, 108, 
19, 49, 12, 
20, 143, 171, 
21, 74, 17, 
22, 54, 44, 
23, 156, 137, 
24, 52, 138, 
25, 139, 14, 
26, 135, 132, 
27, 87, 76, 
28, 91, 47, 
29, 152, 145, 
30, 196, 147, 
31, 23, 104, 
32, 155, 116, 
33, 163, 96, 
34, 70, 157, 
35, 61, 59, 
36, 47, 95, 
37, 93, 144, 
38, 124, 185, 
39, 195, 168, 
40, 150, 13, 
41, 176, 191, 
42, 174, 190, 
43, 128, 143, 
44, 37, 73, 
45, 117, 58, 
46, 76, 189, 
47, 119, 49, 
48, 192, 85, 
49, 66, 177, 
50, 65, 50, 
51, 129, 123, 
52, 20, 151, 
53, 191, 45, 
54, 40, 37, 
55, 35, 111, 
56, 97, 41, 
57, 177, 87, 
58, 114, 27, 
59, 180, 46, 
60, 82, 183, 
61, 145, 39, 
62, 99, 43, 
63, 22, 130, 
64, 43, 197, 
65, 9, 160, 
66, 164, 134, 
67, 15, 120, 
68, 140, 74, 
69, 172, 55, 
70, 58, 51, 
71, 96, 29, 
72, 5, 16, 
73, 16, 118, 
74, 83, 105, 
75, 185, 115, 
76, 147, 176, 
77, 132, 131, 
78, 198, 153, 
79, 31, 196, 
80, 123, 86, 
81, 90, 5, 
82, 111, 70, 
83, 167, 154, 
84, 175, 21, 
85, 10, 57, 
86, 173, 128, 
87, 182, 83, 
88, 110, 26, 
89, 127, 52, 
90, 199, 195, 
91, 181, 10, 
92, 115, 53, 
93, 24, 100, 
94, 45, 92, 
95, 26, 91, 
96, 56, 113, 
97, 81, 93, 
98, 194, 175, 
99, 63, 75, 
100, 36, 146, 
101, 25, 133, 
102, 50, 69, 
103, 12, 184, 
104, 21, 77, 
105, 188, 15, 
106, 149, 98, 
107, 77, 64, 
108, 122, 109, 
109, 62, 24, 
110, 78, 161, 
111, 169, 186, 
112, 27, 38, 
113, 4, 36, 
114, 6, 94, 
115, 179, 198, 
116, 39, 135, 
117, 151, 193, 
118, 89, 172, 
119, 94, 72, 
120, 112, 60, 
121, 80, 22, 
122, 88, 30, 
123, 107, 139, 
124, 148, 28, 
125, 86, 89, 
126, 64, 63, 
127, 55, 68, 
128, 106, 88, 
129, 131, 62, 
130, 38, 0, 
131, 18, 40, 
132, 48, 3, 
133, 84, 124, 
134, 165, 170, 
135, 137, 126, 
136, 0, 107, 
137, 104, 102, 
138, 146, 6, 
139, 11, 84, 
140, 125, 25, 
141, 7, 99, 
142, 113, 129, 
143, 190, 19, 
144, 136, 136, 
145, 189, 150, 
146, 30, 119, 
147, 33, 158, 
148, 92, 164, 
149, 100, 166, 
150, 1, 66, 
151, 166, 156, 
152, 68, 192, 
153, 3, 31, 
154, 108, 2, 
155, 29, 8, 
156, 14, 165, 
157, 130, 79, 
158, 159, 188, 
159, 51, 142, 
160, 32, 179, 
161, 85, 71, 
162, 171, 33, 
163, 153, 117, 
164, 197, 194, 
165, 73, 159, 
166, 144, 34, 
167, 34, 78, 
168, 19, 112, 
169, 126, 103, 
170, 42, 125, 
171, 141, 42, 
172, 69, 199, 
173, 161, 35, 
174, 187, 141, 
175, 13, 180, 
176, 183, 173, 
177, 53, 140, 
178, 133, 56, 
179, 168, 81, 
180, 158, 61, 
181, 103, 162, 
182, 46, 110, 
183, 109, 114, 
184, 134, 178, 
185, 101, 155, 
186, 186, 9, 
187, 157, 1, 
188, 60, 82, 
189, 154, 11, 
190, 138, 54, 
191, 8, 121, 
192, 178, 181, 
193, 105, 106, 
194, 102, 174, 
195, 121, 97, 
196, 79, 148, 
197, 118, 149, 
198, 162, 167, 
199, 98, 163, 
