nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 92, 150, 
1, 38, 172, 
2, 97, 28, 
3, 2, 177, 
4, 145, 148, 
5, 126, 158, 
6, 96, 141, 
7, 85, 85, 
8, 187, 102, 
9, 90, 120, 
10, 71, 115, 
11, 124, 78, 
12, 184, 156, 
13, 13, 113, 
14, 44, 87, 
15, 81, 81, 
16, 57, 97, 
17, 80, 79, 
18, 91, 178, 
19, 65, 74, 
20, 1, 100, 
21, 5, 67, 
22, 46, 4, 
23, 116, 18, 
24, 151, 199, 
25, 102, 77, 
26, 199, 132, 
27, 115, 83, 
28, 143, 75, 
29, 170, 145, 
30, 181, 38, 
31, 28, 44, 
32, 120, 196, 
33, 113, 57, 
34, 55, 139, 
35, 149, 116, 
36, 117, 65, 
37, 109, 25, 
38, 163, 80, 
39, 94, 167, 
40, 175, 76, 
41, 7, 160, 
42, 105, 35, 
43, 185, 33, 
44, 171, 197, 
45, 194, 110, 
46, 196, 43, 
47, 88, 171, 
48, 95, 8, 
49, 47, 151, 
50, 168, 88, 
51, 9, 114, 
52, 40, 192, 
53, 11, 104, 
54, 84, 27, 
55, 59, 168, 
56, 69, 6, 
57, 125, 166, 
58, 86, 62, 
59, 182, 149, 
60, 165, 189, 
61, 152, 46, 
62, 24, 117, 
63, 49, 194, 
64, 0, 94, 
65, 23, 155, 
66, 132, 181, 
67, 78, 182, 
68, 99, 56, 
69, 172, 187, 
70, 178, 68, 
71, 82, 7, 
72, 157, 180, 
73, 137, 89, 
74, 122, 12, 
75, 131, 40, 
76, 35, 144, 
77, 52, 118, 
78, 29, 107, 
79, 160, 137, 
80, 191, 99, 
81, 10, 183, 
82, 148, 49, 
83, 118, 34, 
84, 54, 73, 
85, 79, 53, 
86, 18, 66, 
87, 107, 136, 
88, 140, 15, 
89, 37, 1, 
90, 135, 169, 
91, 193, 82, 
92, 68, 26, 
93, 103, 122, 
94, 60, 128, 
95, 130, 55, 
96, 197, 91, 
97, 16, 142, 
98, 17, 84, 
99, 100, 5, 
100, 162, 70, 
101, 8, 123, 
102, 14, 21, 
103, 104, 31, 
104, 106, 71, 
105, 98, 133, 
106, 30, 54, 
107, 22, 20, 
108, 158, 103, 
109, 63, 48, 
110, 87, 101, 
111, 123, 186, 
112, 101, 61, 
113, 66, 164, 
114, 128, 131, 
115, 176, 143, 
116, 153, 50, 
117, 33, 24, 
118, 146, 119, 
119, 188, 127, 
120, 77, 19, 
121, 156, 96, 
122, 186, 47, 
123, 180, 175, 
124, 83, 129, 
125, 121, 146, 
126, 189, 30, 
127, 147, 92, 
128, 36, 191, 
129, 20, 58, 
130, 41, 29, 
131, 45, 157, 
132, 4, 135, 
133, 31, 51, 
134, 144, 185, 
135, 61, 69, 
136, 167, 105, 
137, 127, 153, 
138, 72, 63, 
139, 155, 59, 
140, 112, 140, 
141, 192, 32, 
142, 48, 195, 
143, 75, 64, 
144, 134, 72, 
145, 39, 39, 
146, 183, 106, 
147, 138, 86, 
148, 159, 36, 
149, 21, 98, 
150, 141, 11, 
151, 129, 170, 
152, 166, 174, 
153, 111, 90, 
154, 12, 3, 
155, 3, 42, 
156, 53, 126, 
157, 43, 45, 
158, 119, 188, 
159, 51, 179, 
160, 64, 184, 
161, 73, 162, 
162, 161, 154, 
163, 195, 161, 
164, 93, 147, 
165, 136, 108, 
166, 76, 124, 
167, 34, 9, 
168, 19, 13, 
169, 108, 17, 
170, 169, 165, 
171, 74, 121, 
172, 89, 112, 
173, 174, 198, 
174, 179, 2, 
175, 50, 60, 
176, 164, 134, 
177, 42, 109, 
178, 62, 0, 
179, 154, 193, 
180, 114, 125, 
181, 26, 111, 
182, 142, 190, 
183, 190, 130, 
184, 67, 176, 
185, 32, 173, 
186, 27, 23, 
187, 110, 138, 
188, 58, 95, 
189, 173, 159, 
190, 139, 41, 
191, 198, 93, 
192, 150, 16, 
193, 70, 14, 
194, 133, 163, 
195, 177, 37, 
196, 25, 52, 
197, 15, 10, 
198, 56, 22, 
199, 6, 152, 
