nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 35, 154, 
1, 181, 189, 
2, 95, 29, 
3, 39, 45, 
4, 24, 147, 
5, 2, 172, 
6, 19, 0, 
7, 138, 27, 
8, 47, 93, 
9, 137, 124, 
10, 8, 153, 
11, 150, 132, 
12, 84, 149, 
13, 94, 182, 
14, 11, 49, 
15, 57, 34, 
16, 106, 76, 
17, 108, 30, 
18, 3, 51, 
19, 87, 64, 
20, 193, 32, 
21, 73, 190, 
22, 70, 133, 
23, 143, 137, 
24, 172, 87, 
25, 191, 114, 
26, 98, 96, 
27, 59, 116, 
28, 13, 28, 
29, 12, 167, 
30, 163, 40, 
31, 110, 12, 
32, 109, 108, 
33, 56, 113, 
34, 38, 187, 
35, 58, 102, 
36, 43, 83, 
37, 159, 37, 
38, 135, 101, 
39, 5, 117, 
40, 1, 123, 
41, 34, 162, 
42, 167, 91, 
43, 136, 52, 
44, 115, 82, 
45, 179, 55, 
46, 89, 86, 
47, 96, 60, 
48, 26, 151, 
49, 180, 33, 
50, 14, 141, 
51, 164, 36, 
52, 67, 39, 
53, 183, 156, 
54, 114, 121, 
55, 22, 192, 
56, 140, 61, 
57, 122, 199, 
58, 23, 157, 
59, 36, 177, 
60, 197, 119, 
61, 63, 17, 
62, 160, 78, 
63, 185, 158, 
64, 55, 131, 
65, 126, 111, 
66, 107, 19, 
67, 40, 59, 
68, 90, 24, 
69, 176, 136, 
70, 49, 80, 
71, 88, 71, 
72, 129, 191, 
73, 173, 165, 
74, 61, 63, 
75, 142, 68, 
76, 113, 186, 
77, 15, 21, 
78, 168, 22, 
79, 72, 144, 
80, 77, 140, 
81, 177, 109, 
82, 118, 5, 
83, 50, 67, 
84, 28, 16, 
85, 124, 152, 
86, 9, 161, 
87, 78, 135, 
88, 64, 110, 
89, 75, 185, 
90, 33, 6, 
91, 151, 129, 
92, 81, 31, 
93, 194, 26, 
94, 20, 196, 
95, 119, 127, 
96, 7, 10, 
97, 79, 195, 
98, 196, 50, 
99, 17, 35, 
100, 147, 9, 
101, 44, 179, 
102, 148, 169, 
103, 51, 54, 
104, 154, 46, 
105, 18, 48, 
106, 121, 120, 
107, 158, 94, 
108, 187, 155, 
109, 145, 84, 
110, 10, 89, 
111, 178, 81, 
112, 190, 181, 
113, 85, 99, 
114, 68, 95, 
115, 161, 197, 
116, 189, 70, 
117, 195, 3, 
118, 101, 44, 
119, 117, 85, 
120, 153, 97, 
121, 166, 150, 
122, 170, 112, 
123, 80, 8, 
124, 31, 13, 
125, 41, 23, 
126, 99, 125, 
127, 29, 73, 
128, 199, 42, 
129, 171, 2, 
130, 105, 126, 
131, 169, 11, 
132, 146, 65, 
133, 103, 92, 
134, 69, 134, 
135, 37, 69, 
136, 112, 183, 
137, 97, 38, 
138, 27, 130, 
139, 0, 77, 
140, 46, 164, 
141, 16, 160, 
142, 149, 98, 
143, 141, 193, 
144, 131, 148, 
145, 93, 159, 
146, 155, 146, 
147, 127, 180, 
148, 65, 20, 
149, 123, 75, 
150, 139, 105, 
151, 128, 53, 
152, 100, 173, 
153, 83, 90, 
154, 134, 107, 
155, 120, 62, 
156, 92, 142, 
157, 71, 57, 
158, 45, 66, 
159, 25, 122, 
160, 42, 47, 
161, 125, 175, 
162, 52, 4, 
163, 175, 41, 
164, 102, 72, 
165, 48, 174, 
166, 162, 178, 
167, 192, 103, 
168, 144, 58, 
169, 53, 145, 
170, 60, 184, 
171, 91, 188, 
172, 6, 104, 
173, 104, 163, 
174, 157, 128, 
175, 182, 15, 
176, 21, 56, 
177, 62, 88, 
178, 30, 143, 
179, 4, 1, 
180, 152, 138, 
181, 184, 100, 
182, 116, 171, 
183, 156, 194, 
184, 111, 14, 
185, 82, 25, 
186, 186, 170, 
187, 130, 166, 
188, 132, 74, 
189, 66, 18, 
190, 74, 115, 
191, 198, 168, 
192, 32, 79, 
193, 133, 118, 
194, 54, 43, 
195, 86, 7, 
196, 188, 198, 
197, 165, 139, 
198, 76, 106, 
199, 174, 176, 
