nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 13, 129, 
1, 54, 32, 
2, 102, 33, 
3, 80, 166, 
4, 72, 159, 
5, 117, 79, 
6, 67, 99, 
7, 129, 41, 
8, 64, 106, 
9, 185, 101, 
10, 180, 169, 
11, 73, 6, 
12, 166, 190, 
13, 46, 76, 
14, 44, 152, 
15, 23, 55, 
16, 89, 189, 
17, 128, 1, 
18, 62, 116, 
19, 119, 5, 
20, 174, 171, 
21, 108, 17, 
22, 175, 102, 
23, 156, 137, 
24, 77, 38, 
25, 199, 24, 
26, 127, 66, 
27, 74, 42, 
28, 190, 97, 
29, 113, 145, 
30, 118, 121, 
31, 2, 113, 
32, 19, 48, 
33, 82, 73, 
34, 18, 133, 
35, 71, 31, 
36, 47, 95, 
37, 93, 144, 
38, 66, 163, 
39, 194, 51, 
40, 135, 64, 
41, 179, 191, 
42, 146, 67, 
43, 122, 141, 
44, 37, 167, 
45, 69, 146, 
46, 3, 107, 
47, 28, 80, 
48, 184, 188, 
49, 192, 56, 
50, 25, 14, 
51, 41, 126, 
52, 198, 43, 
53, 158, 35, 
54, 40, 72, 
55, 188, 19, 
56, 97, 160, 
57, 112, 20, 
58, 58, 44, 
59, 61, 46, 
60, 45, 4, 
61, 104, 39, 
62, 22, 75, 
63, 31, 49, 
64, 95, 119, 
65, 161, 147, 
66, 163, 134, 
67, 15, 105, 
68, 11, 74, 
69, 172, 0, 
70, 145, 181, 
71, 75, 60, 
72, 5, 47, 
73, 60, 118, 
74, 83, 154, 
75, 101, 115, 
76, 38, 176, 
77, 195, 13, 
78, 165, 94, 
79, 124, 196, 
80, 21, 153, 
81, 34, 12, 
82, 92, 142, 
83, 65, 87, 
84, 177, 21, 
85, 4, 57, 
86, 173, 128, 
87, 182, 110, 
88, 33, 29, 
89, 151, 197, 
90, 27, 195, 
91, 181, 10, 
92, 84, 9, 
93, 120, 100, 
94, 169, 89, 
95, 114, 132, 
96, 56, 177, 
97, 139, 168, 
98, 16, 45, 
99, 191, 81, 
100, 36, 114, 
101, 164, 158, 
102, 50, 69, 
103, 123, 184, 
104, 94, 71, 
105, 100, 124, 
106, 149, 96, 
107, 10, 111, 
108, 152, 109, 
109, 196, 63, 
110, 78, 15, 
111, 187, 186, 
112, 183, 150, 
113, 53, 36, 
114, 6, 26, 
115, 176, 198, 
116, 96, 54, 
117, 107, 183, 
118, 39, 172, 
119, 70, 22, 
120, 57, 122, 
121, 12, 23, 
122, 168, 30, 
123, 126, 123, 
124, 148, 28, 
125, 86, 174, 
126, 81, 165, 
127, 52, 170, 
128, 9, 88, 
129, 131, 62, 
130, 153, 68, 
131, 43, 164, 
132, 142, 3, 
133, 115, 59, 
134, 150, 83, 
135, 137, 140, 
136, 68, 61, 
137, 48, 53, 
138, 157, 50, 
139, 109, 120, 
140, 7, 25, 
141, 147, 18, 
142, 170, 27, 
143, 35, 92, 
144, 51, 136, 
145, 116, 185, 
146, 88, 130, 
147, 132, 112, 
148, 87, 117, 
149, 49, 131, 
150, 1, 40, 
151, 90, 156, 
152, 85, 194, 
153, 30, 155, 
154, 79, 2, 
155, 110, 8, 
156, 138, 52, 
157, 130, 108, 
158, 159, 98, 
159, 24, 173, 
160, 32, 86, 
161, 136, 37, 
162, 76, 11, 
163, 99, 187, 
164, 197, 85, 
165, 178, 58, 
166, 144, 65, 
167, 14, 78, 
168, 155, 192, 
169, 154, 103, 
170, 42, 125, 
171, 171, 157, 
172, 134, 199, 
173, 8, 135, 
174, 141, 104, 
175, 55, 180, 
176, 29, 93, 
177, 106, 139, 
178, 133, 161, 
179, 143, 175, 
180, 140, 162, 
181, 193, 193, 
182, 63, 151, 
183, 103, 77, 
184, 17, 178, 
185, 20, 127, 
186, 186, 182, 
187, 26, 7, 
188, 167, 149, 
189, 59, 84, 
190, 91, 179, 
191, 0, 148, 
192, 111, 90, 
193, 105, 16, 
194, 160, 34, 
195, 125, 91, 
196, 189, 70, 
197, 121, 82, 
198, 162, 138, 
199, 98, 143, 
