nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 38, 196, 
1, 8, 188, 
2, 83, 138, 
3, 123, 63, 
4, 196, 48, 
5, 194, 6, 
6, 4, 183, 
7, 70, 93, 
8, 12, 2, 
9, 169, 84, 
10, 56, 167, 
11, 188, 96, 
12, 150, 119, 
13, 36, 191, 
14, 21, 20, 
15, 157, 18, 
16, 22, 31, 
17, 39, 116, 
18, 85, 74, 
19, 191, 102, 
20, 57, 29, 
21, 133, 174, 
22, 76, 161, 
23, 126, 103, 
24, 159, 193, 
25, 55, 197, 
26, 53, 67, 
27, 96, 126, 
28, 168, 34, 
29, 24, 39, 
30, 30, 158, 
31, 175, 73, 
32, 145, 58, 
33, 118, 69, 
34, 74, 153, 
35, 179, 127, 
36, 170, 65, 
37, 44, 86, 
38, 140, 141, 
39, 84, 124, 
40, 178, 185, 
41, 32, 98, 
42, 9, 49, 
43, 136, 147, 
44, 156, 95, 
45, 78, 64, 
46, 139, 60, 
47, 58, 117, 
48, 95, 82, 
49, 33, 106, 
50, 98, 180, 
51, 167, 109, 
52, 108, 0, 
53, 69, 7, 
54, 11, 68, 
55, 184, 88, 
56, 43, 123, 
57, 102, 23, 
58, 132, 25, 
59, 25, 28, 
60, 28, 12, 
61, 86, 139, 
62, 154, 129, 
63, 72, 114, 
64, 174, 79, 
65, 67, 156, 
66, 131, 169, 
67, 88, 71, 
68, 115, 177, 
69, 80, 120, 
70, 198, 148, 
71, 18, 30, 
72, 5, 118, 
73, 149, 113, 
74, 195, 155, 
75, 183, 107, 
76, 62, 179, 
77, 66, 186, 
78, 73, 70, 
79, 37, 45, 
80, 111, 8, 
81, 15, 55, 
82, 135, 150, 
83, 112, 142, 
84, 54, 91, 
85, 17, 163, 
86, 190, 54, 
87, 34, 90, 
88, 52, 43, 
89, 63, 94, 
90, 120, 195, 
91, 19, 162, 
92, 0, 92, 
93, 50, 122, 
94, 185, 37, 
95, 90, 50, 
96, 152, 26, 
97, 71, 111, 
98, 103, 15, 
99, 16, 97, 
100, 114, 157, 
101, 141, 61, 
102, 153, 46, 
103, 113, 105, 
104, 143, 80, 
105, 106, 83, 
106, 75, 152, 
107, 134, 164, 
108, 173, 135, 
109, 130, 128, 
110, 162, 87, 
111, 186, 33, 
112, 146, 182, 
113, 45, 22, 
114, 6, 143, 
115, 79, 44, 
116, 193, 35, 
117, 7, 101, 
118, 46, 178, 
119, 197, 13, 
120, 77, 16, 
121, 13, 198, 
122, 171, 99, 
123, 41, 1, 
124, 128, 85, 
125, 61, 146, 
126, 26, 125, 
127, 35, 108, 
128, 1, 140, 
129, 151, 171, 
130, 107, 130, 
131, 2, 11, 
132, 122, 151, 
133, 165, 40, 
134, 124, 89, 
135, 109, 57, 
136, 125, 41, 
137, 187, 100, 
138, 20, 154, 
139, 155, 194, 
140, 100, 192, 
141, 82, 175, 
142, 14, 144, 
143, 51, 19, 
144, 176, 59, 
145, 40, 38, 
146, 148, 14, 
147, 81, 112, 
148, 65, 159, 
149, 10, 5, 
150, 23, 190, 
151, 142, 9, 
152, 94, 132, 
153, 87, 137, 
154, 104, 187, 
155, 42, 78, 
156, 29, 149, 
157, 177, 176, 
158, 60, 173, 
159, 199, 62, 
160, 105, 165, 
161, 161, 189, 
162, 164, 24, 
163, 92, 27, 
164, 31, 10, 
165, 110, 166, 
166, 138, 181, 
167, 47, 3, 
168, 64, 36, 
169, 121, 32, 
170, 119, 52, 
171, 116, 199, 
172, 59, 121, 
173, 182, 145, 
174, 158, 72, 
175, 68, 136, 
176, 172, 51, 
177, 49, 168, 
178, 147, 170, 
179, 91, 21, 
180, 3, 76, 
181, 27, 115, 
182, 48, 110, 
183, 93, 160, 
184, 160, 75, 
185, 144, 56, 
186, 189, 17, 
187, 99, 47, 
188, 127, 66, 
189, 117, 104, 
190, 97, 81, 
191, 137, 53, 
192, 89, 77, 
193, 129, 172, 
194, 192, 131, 
195, 180, 134, 
196, 166, 4, 
197, 181, 42, 
198, 101, 133, 
199, 163, 184, 
