nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 198, 143, 
1, 124, 23, 
2, 97, 100, 
3, 59, 26, 
4, 27, 39, 
5, 78, 30, 
6, 117, 13, 
7, 191, 92, 
8, 129, 102, 
9, 185, 161, 
10, 121, 55, 
11, 175, 103, 
12, 183, 151, 
13, 158, 21, 
14, 47, 87, 
15, 84, 51, 
16, 48, 195, 
17, 119, 95, 
18, 10, 164, 
19, 134, 67, 
20, 103, 163, 
21, 39, 190, 
22, 32, 40, 
23, 197, 66, 
24, 151, 81, 
25, 68, 50, 
26, 138, 77, 
27, 104, 122, 
28, 186, 49, 
29, 7, 145, 
30, 33, 198, 
31, 53, 108, 
32, 79, 196, 
33, 155, 159, 
34, 139, 137, 
35, 196, 144, 
36, 26, 12, 
37, 16, 173, 
38, 163, 57, 
39, 74, 140, 
40, 30, 125, 
41, 166, 155, 
42, 174, 88, 
43, 41, 2, 
44, 12, 9, 
45, 90, 19, 
46, 60, 189, 
47, 29, 65, 
48, 67, 5, 
49, 153, 158, 
50, 152, 177, 
51, 115, 165, 
52, 180, 194, 
53, 131, 150, 
54, 108, 1, 
55, 125, 141, 
56, 141, 3, 
57, 192, 181, 
58, 15, 157, 
59, 150, 191, 
60, 136, 0, 
61, 156, 106, 
62, 24, 117, 
63, 54, 154, 
64, 23, 175, 
65, 137, 16, 
66, 38, 18, 
67, 11, 59, 
68, 143, 84, 
69, 56, 85, 
70, 178, 130, 
71, 65, 142, 
72, 170, 169, 
73, 25, 179, 
74, 85, 110, 
75, 127, 184, 
76, 66, 167, 
77, 69, 146, 
78, 8, 33, 
79, 100, 147, 
80, 28, 96, 
81, 71, 113, 
82, 148, 62, 
83, 160, 63, 
84, 92, 104, 
85, 199, 101, 
86, 22, 25, 
87, 49, 105, 
88, 140, 94, 
89, 190, 185, 
90, 102, 156, 
91, 142, 10, 
92, 0, 136, 
93, 96, 180, 
94, 18, 128, 
95, 193, 187, 
96, 105, 139, 
97, 194, 170, 
98, 21, 45, 
99, 130, 20, 
100, 44, 70, 
101, 46, 68, 
102, 195, 83, 
103, 9, 11, 
104, 106, 114, 
105, 76, 99, 
106, 123, 166, 
107, 50, 162, 
108, 122, 35, 
109, 165, 112, 
110, 162, 80, 
111, 40, 127, 
112, 86, 148, 
113, 146, 41, 
114, 88, 131, 
115, 109, 168, 
116, 116, 46, 
117, 101, 53, 
118, 57, 134, 
119, 45, 75, 
120, 17, 86, 
121, 171, 119, 
122, 173, 126, 
123, 168, 153, 
124, 159, 152, 
125, 61, 120, 
126, 5, 4, 
127, 147, 52, 
128, 72, 48, 
129, 51, 60, 
130, 94, 78, 
131, 83, 178, 
132, 62, 123, 
133, 107, 15, 
134, 95, 69, 
135, 113, 135, 
136, 89, 82, 
137, 31, 172, 
138, 99, 186, 
139, 93, 124, 
140, 177, 14, 
141, 184, 174, 
142, 1, 8, 
143, 187, 64, 
144, 149, 24, 
145, 36, 42, 
146, 154, 111, 
147, 35, 47, 
148, 64, 176, 
149, 55, 129, 
150, 112, 109, 
151, 169, 91, 
152, 14, 37, 
153, 181, 90, 
154, 176, 61, 
155, 52, 188, 
156, 81, 54, 
157, 20, 199, 
158, 82, 118, 
159, 111, 133, 
160, 63, 76, 
161, 172, 192, 
162, 43, 58, 
163, 73, 115, 
164, 80, 6, 
165, 87, 36, 
166, 144, 182, 
167, 145, 183, 
168, 98, 7, 
169, 58, 32, 
170, 189, 29, 
171, 188, 79, 
172, 132, 74, 
173, 13, 107, 
174, 161, 17, 
175, 70, 160, 
176, 164, 31, 
177, 42, 38, 
178, 75, 56, 
179, 110, 193, 
180, 114, 22, 
181, 4, 93, 
182, 77, 71, 
183, 34, 72, 
184, 19, 171, 
185, 167, 27, 
186, 182, 73, 
187, 91, 116, 
188, 120, 44, 
189, 37, 97, 
190, 3, 197, 
191, 126, 121, 
192, 135, 138, 
193, 157, 98, 
194, 133, 132, 
195, 128, 34, 
196, 179, 28, 
197, 118, 149, 
198, 2, 43, 
199, 6, 89, 
