nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 192, 101, 
1, 38, 92, 
2, 62, 1, 
3, 64, 134, 
4, 12, 104, 
5, 26, 154, 
6, 133, 21, 
7, 36, 164, 
8, 79, 172, 
9, 63, 51, 
10, 157, 192, 
11, 82, 195, 
12, 181, 36, 
13, 15, 40, 
14, 75, 125, 
15, 81, 133, 
16, 153, 183, 
17, 45, 199, 
18, 51, 108, 
19, 28, 178, 
20, 174, 87, 
21, 19, 28, 
22, 46, 198, 
23, 126, 3, 
24, 78, 83, 
25, 116, 187, 
26, 39, 89, 
27, 89, 156, 
28, 5, 13, 
29, 68, 52, 
30, 173, 95, 
31, 158, 91, 
32, 53, 135, 
33, 20, 137, 
34, 6, 119, 
35, 69, 103, 
36, 112, 14, 
37, 109, 150, 
38, 77, 62, 
39, 114, 86, 
40, 30, 90, 
41, 58, 185, 
42, 131, 57, 
43, 34, 94, 
44, 60, 100, 
45, 48, 7, 
46, 134, 113, 
47, 170, 146, 
48, 97, 189, 
49, 124, 143, 
50, 117, 18, 
51, 3, 139, 
52, 57, 34, 
53, 161, 160, 
54, 14, 148, 
55, 136, 35, 
56, 93, 191, 
57, 152, 184, 
58, 96, 74, 
59, 71, 151, 
60, 195, 61, 
61, 185, 145, 
62, 84, 129, 
63, 156, 70, 
64, 32, 117, 
65, 163, 180, 
66, 92, 93, 
67, 177, 173, 
68, 104, 42, 
69, 22, 15, 
70, 166, 12, 
71, 65, 10, 
72, 108, 186, 
73, 66, 55, 
74, 115, 17, 
75, 180, 105, 
76, 90, 128, 
77, 11, 118, 
78, 147, 163, 
79, 106, 39, 
80, 120, 78, 
81, 49, 169, 
82, 160, 115, 
83, 184, 99, 
84, 87, 152, 
85, 50, 81, 
86, 95, 19, 
87, 196, 77, 
88, 130, 80, 
89, 0, 22, 
90, 191, 73, 
91, 168, 45, 
92, 43, 102, 
93, 70, 31, 
94, 140, 96, 
95, 4, 20, 
96, 73, 85, 
97, 165, 109, 
98, 91, 66, 
99, 154, 141, 
100, 94, 144, 
101, 17, 136, 
102, 16, 48, 
103, 21, 122, 
104, 179, 46, 
105, 55, 181, 
106, 149, 9, 
107, 135, 43, 
108, 189, 149, 
109, 122, 24, 
110, 175, 124, 
111, 13, 158, 
112, 52, 71, 
113, 98, 177, 
114, 102, 196, 
115, 178, 79, 
116, 198, 54, 
117, 61, 153, 
118, 103, 159, 
119, 42, 116, 
120, 99, 126, 
121, 72, 16, 
122, 155, 107, 
123, 129, 106, 
124, 148, 5, 
125, 41, 112, 
126, 2, 168, 
127, 125, 190, 
128, 85, 166, 
129, 171, 60, 
130, 169, 0, 
131, 83, 26, 
132, 194, 2, 
133, 40, 138, 
134, 144, 98, 
135, 182, 69, 
136, 31, 38, 
137, 24, 63, 
138, 88, 25, 
139, 138, 84, 
140, 110, 67, 
141, 119, 132, 
142, 123, 179, 
143, 193, 162, 
144, 59, 44, 
145, 187, 131, 
146, 121, 127, 
147, 74, 11, 
148, 37, 58, 
149, 162, 8, 
150, 142, 121, 
151, 56, 167, 
152, 172, 68, 
153, 100, 174, 
154, 9, 188, 
155, 199, 175, 
156, 113, 157, 
157, 145, 53, 
158, 159, 194, 
159, 188, 49, 
160, 107, 165, 
161, 176, 97, 
162, 25, 75, 
163, 141, 161, 
164, 128, 171, 
165, 164, 197, 
166, 151, 59, 
167, 186, 130, 
168, 67, 88, 
169, 146, 27, 
170, 127, 120, 
171, 23, 50, 
172, 80, 155, 
173, 54, 123, 
174, 44, 37, 
175, 118, 82, 
176, 76, 64, 
177, 7, 111, 
178, 132, 140, 
179, 143, 6, 
180, 1, 170, 
181, 190, 47, 
182, 18, 30, 
183, 150, 147, 
184, 111, 176, 
185, 105, 29, 
186, 101, 4, 
187, 137, 33, 
188, 27, 76, 
189, 86, 182, 
190, 183, 41, 
191, 8, 110, 
192, 167, 72, 
193, 139, 65, 
194, 35, 142, 
195, 10, 23, 
196, 29, 56, 
197, 197, 32, 
198, 33, 114, 
199, 47, 193, 
