nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 20, 31, 
1, 45, 41, 
2, 25, 12, 
3, 0, 17, 
4, 44, 38, 
5, 22, 49, 
6, 35, 8, 
7, 9, 28, 
8, 1, 35, 
9, 43, 7, 
10, 11, 16, 
11, 6, 23, 
12, 19, 47, 
13, 26, 26, 
14, 29, 34, 
15, 27, 0, 
16, 46, 21, 
17, 7, 18, 
18, 37, 10, 
19, 39, 27, 
20, 23, 4, 
21, 13, 14, 
22, 24, 36, 
23, 30, 5, 
24, 48, 15, 
25, 15, 24, 
26, 16, 13, 
27, 49, 1, 
28, 5, 11, 
29, 34, 32, 
30, 33, 37, 
31, 3, 33, 
32, 28, 43, 
33, 14, 3, 
34, 38, 20, 
35, 41, 45, 
36, 18, 19, 
37, 10, 44, 
38, 4, 40, 
39, 12, 2, 
40, 32, 9, 
41, 47, 25, 
42, 2, 46, 
43, 40, 39, 
44, 31, 6, 
45, 8, 22, 
46, 21, 30, 
47, 17, 42, 
48, 42, 29, 
49, 36, 48, 
