nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 13, 8, 
1, 33, 20, 
2, 22, 29, 
3, 4, 17, 
4, 3, 31, 
5, 5, 1, 
6, 38, 41, 
7, 9, 36, 
8, 28, 2, 
9, 43, 7, 
10, 2, 16, 
11, 41, 49, 
12, 25, 47, 
13, 48, 42, 
14, 44, 34, 
15, 29, 15, 
16, 26, 24, 
17, 11, 48, 
18, 34, 32, 
19, 17, 0, 
20, 47, 30, 
21, 31, 19, 
22, 37, 12, 
23, 36, 35, 
24, 0, 43, 
25, 1, 3, 
26, 16, 22, 
27, 6, 13, 
28, 35, 11, 
29, 7, 5, 
30, 21, 27, 
31, 42, 33, 
32, 27, 6, 
33, 46, 28, 
34, 23, 25, 
35, 19, 21, 
36, 30, 38, 
37, 32, 37, 
38, 49, 45, 
39, 8, 40, 
40, 45, 9, 
41, 14, 14, 
42, 24, 46, 
43, 40, 44, 
44, 10, 4, 
45, 12, 10, 
46, 39, 23, 
47, 18, 18, 
48, 15, 39, 
49, 20, 26, 
