nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 40, 15, 
1, 31, 31, 
2, 30, 33, 
3, 0, 29, 
4, 29, 10, 
5, 49, 26, 
6, 39, 23, 
7, 45, 2, 
8, 20, 11, 
9, 43, 19, 
10, 46, 16, 
11, 6, 1, 
12, 17, 0, 
13, 26, 9, 
14, 21, 44, 
15, 38, 47, 
16, 33, 37, 
17, 11, 36, 
18, 3, 18, 
19, 24, 22, 
20, 25, 49, 
21, 27, 12, 
22, 23, 24, 
23, 12, 45, 
24, 32, 43, 
25, 7, 20, 
26, 18, 35, 
27, 22, 5, 
28, 19, 8, 
29, 5, 48, 
30, 2, 46, 
31, 10, 34, 
32, 28, 32, 
33, 14, 39, 
34, 9, 4, 
35, 36, 25, 
36, 41, 3, 
37, 42, 38, 
38, 34, 17, 
39, 8, 40, 
40, 15, 28, 
41, 4, 21, 
42, 37, 7, 
43, 48, 14, 
44, 1, 6, 
45, 44, 30, 
46, 16, 13, 
47, 35, 27, 
48, 47, 41, 
49, 13, 42, 
