nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 4, 23, 
1, 26, 15, 
2, 30, 29, 
3, 0, 27, 
4, 44, 38, 
5, 48, 13, 
6, 35, 12, 
7, 33, 1, 
8, 1, 32, 
9, 43, 7, 
10, 11, 16, 
11, 6, 8, 
12, 17, 36, 
13, 20, 42, 
14, 40, 14, 
15, 29, 0, 
16, 46, 47, 
17, 49, 45, 
18, 34, 10, 
19, 39, 41, 
20, 15, 4, 
21, 27, 24, 
22, 13, 3, 
23, 7, 5, 
24, 31, 35, 
25, 45, 22, 
26, 16, 6, 
27, 28, 49, 
28, 5, 11, 
29, 24, 2, 
30, 21, 46, 
31, 3, 33, 
32, 25, 28, 
33, 14, 31, 
34, 9, 21, 
35, 41, 18, 
36, 18, 19, 
37, 38, 37, 
38, 22, 17, 
39, 42, 34, 
40, 32, 9, 
41, 47, 25, 
42, 2, 26, 
43, 19, 44, 
44, 8, 40, 
45, 12, 20, 
46, 37, 30, 
47, 10, 43, 
48, 23, 39, 
49, 36, 48, 
