nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 27, 33, 
1, 48, 14, 
2, 22, 47, 
3, 26, 24, 
4, 47, 31, 
5, 13, 19, 
6, 20, 20, 
7, 30, 40, 
8, 40, 29, 
9, 11, 0, 
10, 10, 26, 
11, 49, 25, 
12, 34, 9, 
13, 29, 6, 
14, 38, 11, 
15, 37, 28, 
16, 31, 44, 
17, 0, 22, 
18, 36, 39, 
19, 19, 12, 
20, 23, 48, 
21, 15, 32, 
22, 43, 34, 
23, 39, 41, 
24, 2, 49, 
25, 14, 36, 
26, 9, 43, 
27, 12, 4, 
28, 5, 10, 
29, 7, 38, 
30, 32, 1, 
31, 3, 42, 
32, 4, 35, 
33, 1, 45, 
34, 28, 8, 
35, 42, 21, 
36, 17, 3, 
37, 41, 46, 
38, 25, 30, 
39, 45, 2, 
40, 6, 5, 
41, 33, 15, 
42, 16, 7, 
43, 24, 17, 
44, 8, 27, 
45, 44, 13, 
46, 18, 16, 
47, 46, 23, 
48, 35, 37, 
49, 21, 18, 
