nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 11, 24, 
1, 10, 30, 
2, 6, 29, 
3, 0, 41, 
4, 29, 48, 
5, 27, 13, 
6, 35, 12, 
7, 36, 43, 
8, 20, 35, 
9, 47, 6, 
10, 12, 20, 
11, 28, 8, 
12, 38, 47, 
13, 23, 42, 
14, 37, 49, 
15, 40, 0, 
16, 9, 46, 
17, 7, 18, 
18, 2, 26, 
19, 19, 27, 
20, 15, 21, 
21, 13, 36, 
22, 45, 44, 
23, 30, 5, 
24, 14, 15, 
25, 49, 34, 
26, 26, 28, 
27, 46, 19, 
28, 31, 11, 
29, 34, 32, 
30, 42, 16, 
31, 3, 33, 
32, 4, 4, 
33, 18, 14, 
34, 39, 25, 
35, 41, 2, 
36, 1, 3, 
37, 25, 38, 
38, 22, 40, 
39, 8, 17, 
40, 32, 7, 
41, 48, 1, 
42, 16, 45, 
43, 24, 10, 
44, 33, 31, 
45, 44, 22, 
46, 43, 37, 
47, 17, 23, 
48, 5, 9, 
49, 21, 39, 
