nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 10, 3, 
1, 45, 14, 
2, 30, 29, 
3, 0, 20, 
4, 23, 42, 
5, 48, 13, 
6, 24, 39, 
7, 1, 22, 
8, 28, 16, 
9, 43, 2, 
10, 41, 26, 
11, 20, 10, 
12, 19, 34, 
13, 38, 1, 
14, 44, 8, 
15, 29, 4, 
16, 46, 49, 
17, 37, 40, 
18, 18, 12, 
19, 5, 27, 
20, 35, 44, 
21, 27, 23, 
22, 15, 30, 
23, 13, 35, 
24, 47, 18, 
25, 6, 41, 
26, 22, 47, 
27, 11, 19, 
28, 17, 11, 
29, 16, 5, 
30, 42, 36, 
31, 3, 33, 
32, 25, 32, 
33, 33, 31, 
34, 7, 25, 
35, 26, 28, 
36, 9, 15, 
37, 8, 38, 
38, 49, 17, 
39, 12, 24, 
40, 32, 9, 
41, 14, 45, 
42, 2, 46, 
43, 4, 7, 
44, 31, 6, 
45, 34, 0, 
46, 21, 37, 
47, 40, 43, 
48, 39, 21, 
49, 36, 48, 
