nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 40, 15, 
1, 31, 42, 
2, 30, 5, 
3, 0, 40, 
4, 29, 31, 
5, 48, 12, 
6, 20, 23, 
7, 1, 2, 
8, 39, 35, 
9, 43, 1, 
10, 46, 16, 
11, 28, 28, 
12, 17, 0, 
13, 38, 25, 
14, 3, 44, 
15, 19, 47, 
16, 33, 37, 
17, 11, 17, 
18, 9, 30, 
19, 2, 46, 
20, 6, 49, 
21, 27, 9, 
22, 23, 24, 
23, 12, 45, 
24, 32, 38, 
25, 21, 22, 
26, 18, 43, 
27, 22, 10, 
28, 37, 48, 
29, 5, 8, 
30, 24, 39, 
31, 10, 34, 
32, 25, 32, 
33, 44, 13, 
34, 35, 4, 
35, 4, 18, 
36, 41, 3, 
37, 42, 14, 
38, 49, 19, 
39, 8, 29, 
40, 15, 21, 
41, 45, 36, 
42, 7, 20, 
43, 14, 26, 
44, 26, 6, 
45, 47, 33, 
46, 16, 7, 
47, 34, 27, 
48, 36, 41, 
49, 13, 11, 
