nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 27, 33, 
1, 12, 11, 
2, 40, 10, 
3, 26, 5, 
4, 47, 7, 
5, 13, 19, 
6, 14, 29, 
7, 30, 28, 
8, 38, 27, 
9, 36, 40, 
10, 39, 26, 
11, 49, 25, 
12, 2, 48, 
13, 29, 8, 
14, 11, 39, 
15, 5, 45, 
16, 46, 38, 
17, 4, 46, 
18, 21, 1, 
19, 31, 20, 
20, 23, 44, 
21, 15, 32, 
22, 43, 34, 
23, 17, 41, 
24, 37, 17, 
25, 20, 42, 
26, 9, 13, 
27, 48, 31, 
28, 34, 24, 
29, 6, 36, 
30, 32, 0, 
31, 3, 14, 
32, 42, 35, 
33, 33, 6, 
34, 45, 49, 
35, 0, 47, 
36, 1, 3, 
37, 41, 22, 
38, 22, 30, 
39, 28, 4, 
40, 10, 43, 
41, 25, 37, 
42, 16, 21, 
43, 24, 2, 
44, 8, 9, 
45, 35, 12, 
46, 18, 16, 
47, 19, 23, 
48, 44, 15, 
49, 7, 18, 
