nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 27, 24, 
1, 33, 12, 
2, 17, 29, 
3, 0, 27, 
4, 3, 30, 
5, 48, 36, 
6, 10, 15, 
7, 1, 38, 
8, 8, 14, 
9, 43, 7, 
10, 42, 16, 
11, 25, 6, 
12, 28, 47, 
13, 38, 42, 
14, 44, 32, 
15, 29, 13, 
16, 9, 2, 
17, 11, 43, 
18, 34, 10, 
19, 19, 46, 
20, 2, 25, 
21, 23, 39, 
22, 35, 21, 
23, 36, 1, 
24, 47, 34, 
25, 22, 44, 
26, 16, 8, 
27, 30, 19, 
28, 7, 11, 
29, 5, 5, 
30, 21, 31, 
31, 37, 33, 
32, 45, 4, 
33, 6, 23, 
34, 41, 20, 
35, 18, 35, 
36, 26, 49, 
37, 20, 37, 
38, 49, 41, 
39, 12, 17, 
40, 32, 9, 
41, 46, 45, 
42, 24, 22, 
43, 14, 3, 
44, 31, 40, 
45, 39, 28, 
46, 4, 26, 
47, 40, 18, 
48, 15, 0, 
49, 13, 48, 
