nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 40, 41, 
1, 26, 31, 
2, 49, 12, 
3, 39, 17, 
4, 48, 38, 
5, 5, 1, 
6, 15, 25, 
7, 1, 45, 
8, 30, 35, 
9, 43, 7, 
10, 11, 16, 
11, 25, 23, 
12, 19, 2, 
13, 20, 42, 
14, 44, 3, 
15, 29, 15, 
16, 46, 21, 
17, 0, 46, 
18, 2, 26, 
19, 17, 27, 
20, 45, 47, 
21, 27, 34, 
22, 24, 0, 
23, 7, 28, 
24, 35, 43, 
25, 42, 44, 
26, 22, 5, 
27, 28, 49, 
28, 37, 48, 
29, 13, 32, 
30, 16, 11, 
31, 3, 33, 
32, 31, 18, 
33, 14, 14, 
34, 10, 20, 
35, 12, 13, 
36, 18, 19, 
37, 47, 37, 
38, 4, 40, 
39, 8, 6, 
40, 32, 9, 
41, 41, 36, 
42, 6, 8, 
43, 38, 24, 
44, 33, 4, 
45, 34, 10, 
46, 21, 30, 
47, 9, 22, 
48, 23, 39, 
49, 36, 29, 
