nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 28, 13, 
1, 26, 23, 
2, 25, 43, 
3, 8, 37, 
4, 40, 34, 
5, 45, 11, 
6, 10, 3, 
7, 29, 5, 
8, 46, 1, 
9, 47, 4, 
10, 31, 22, 
11, 49, 14, 
12, 36, 30, 
13, 44, 8, 
14, 13, 44, 
15, 24, 12, 
16, 18, 47, 
17, 11, 36, 
18, 30, 32, 
19, 12, 25, 
20, 34, 41, 
21, 42, 33, 
22, 48, 24, 
23, 33, 2, 
24, 35, 46, 
25, 1, 48, 
26, 7, 39, 
27, 21, 35, 
28, 43, 10, 
29, 2, 38, 
30, 15, 42, 
31, 6, 18, 
32, 23, 28, 
33, 19, 26, 
34, 39, 20, 
35, 17, 15, 
36, 4, 19, 
37, 27, 7, 
38, 41, 29, 
39, 20, 9, 
40, 5, 27, 
41, 32, 40, 
42, 9, 16, 
43, 16, 0, 
44, 0, 31, 
45, 37, 6, 
46, 22, 49, 
47, 38, 17, 
48, 3, 45, 
49, 14, 21, 
