nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 2, 22, 
1, 25, 5, 
2, 39, 20, 
3, 30, 45, 
4, 29, 11, 
5, 41, 1, 
6, 6, 33, 
7, 27, 4, 
8, 40, 48, 
9, 7, 7, 
10, 1, 6, 
11, 20, 13, 
12, 24, 46, 
13, 28, 16, 
14, 33, 30, 
15, 11, 35, 
16, 10, 42, 
17, 13, 15, 
18, 0, 44, 
19, 42, 34, 
20, 45, 23, 
21, 5, 39, 
22, 37, 3, 
23, 23, 17, 
24, 19, 47, 
25, 36, 10, 
26, 44, 2, 
27, 21, 40, 
28, 43, 26, 
29, 14, 43, 
30, 22, 49, 
31, 38, 21, 
32, 4, 8, 
33, 16, 18, 
34, 47, 28, 
35, 18, 19, 
36, 49, 38, 
37, 31, 9, 
38, 8, 32, 
39, 15, 24, 
40, 32, 27, 
41, 12, 14, 
42, 46, 31, 
43, 9, 29, 
44, 3, 37, 
45, 34, 12, 
46, 35, 36, 
47, 17, 41, 
48, 26, 25, 
49, 48, 0, 
