nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 2, 22, 
1, 17, 5, 
2, 39, 31, 
3, 30, 45, 
4, 29, 24, 
5, 26, 1, 
6, 6, 33, 
7, 27, 4, 
8, 40, 48, 
9, 11, 10, 
10, 1, 6, 
11, 36, 13, 
12, 24, 46, 
13, 10, 16, 
14, 33, 30, 
15, 7, 35, 
16, 28, 42, 
17, 13, 40, 
18, 5, 44, 
19, 42, 34, 
20, 45, 23, 
21, 0, 7, 
22, 37, 3, 
23, 23, 17, 
24, 19, 47, 
25, 20, 39, 
26, 44, 2, 
27, 21, 15, 
28, 43, 26, 
29, 32, 43, 
30, 22, 49, 
31, 38, 21, 
32, 4, 36, 
33, 16, 18, 
34, 47, 28, 
35, 18, 19, 
36, 49, 38, 
37, 31, 9, 
38, 8, 32, 
39, 15, 11, 
40, 14, 27, 
41, 12, 14, 
42, 46, 20, 
43, 9, 29, 
44, 3, 37, 
45, 34, 12, 
46, 35, 8, 
47, 25, 41, 
48, 41, 25, 
49, 48, 0, 
