nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 41, 3, 
1, 10, 31, 
2, 6, 44, 
3, 0, 41, 
4, 29, 48, 
5, 27, 13, 
6, 20, 14, 
7, 36, 43, 
8, 1, 35, 
9, 33, 1, 
10, 35, 21, 
11, 28, 23, 
12, 38, 47, 
13, 43, 42, 
14, 37, 49, 
15, 40, 0, 
16, 9, 46, 
17, 7, 2, 
18, 34, 26, 
19, 19, 27, 
20, 23, 30, 
21, 12, 10, 
22, 45, 39, 
23, 30, 5, 
24, 48, 15, 
25, 49, 38, 
26, 16, 18, 
27, 44, 19, 
28, 17, 12, 
29, 42, 32, 
30, 21, 16, 
31, 3, 33, 
32, 31, 6, 
33, 14, 7, 
34, 24, 20, 
35, 26, 28, 
36, 4, 34, 
37, 25, 24, 
38, 22, 40, 
39, 8, 17, 
40, 32, 9, 
41, 47, 25, 
42, 18, 22, 
43, 13, 8, 
44, 39, 4, 
45, 46, 36, 
46, 2, 37, 
47, 15, 45, 
48, 5, 29, 
49, 11, 11, 
