nbElements: 50
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 24, 3, 
1, 26, 36, 
2, 6, 12, 
3, 11, 46, 
4, 44, 38, 
5, 4, 13, 
6, 10, 41, 
7, 9, 28, 
8, 8, 35, 
9, 43, 7, 
10, 0, 16, 
11, 25, 23, 
12, 39, 2, 
13, 20, 22, 
14, 27, 31, 
15, 29, 15, 
16, 46, 47, 
17, 7, 44, 
18, 34, 29, 
19, 17, 27, 
20, 33, 40, 
21, 35, 34, 
22, 13, 8, 
23, 30, 45, 
24, 48, 1, 
25, 15, 24, 
26, 49, 18, 
27, 28, 49, 
28, 12, 48, 
29, 45, 5, 
30, 16, 11, 
31, 3, 33, 
32, 31, 32, 
33, 14, 14, 
34, 37, 21, 
35, 41, 43, 
36, 18, 19, 
37, 38, 37, 
38, 22, 17, 
39, 42, 4, 
40, 32, 9, 
41, 47, 25, 
42, 2, 26, 
43, 40, 39, 
44, 1, 6, 
45, 5, 20, 
46, 21, 30, 
47, 19, 42, 
48, 23, 0, 
49, 36, 10, 
