nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 11, 86, 
1, 147, 90, 
2, 17, 56, 
3, 56, 150, 
4, 100, 84, 
5, 70, 26, 
6, 162, 160, 
7, 78, 110, 
8, 148, 44, 
9, 165, 198, 
10, 111, 130, 
11, 112, 171, 
12, 153, 136, 
13, 166, 167, 
14, 28, 165, 
15, 129, 59, 
16, 49, 85, 
17, 110, 24, 
18, 195, 127, 
19, 53, 62, 
20, 115, 92, 
21, 63, 175, 
22, 54, 58, 
23, 16, 32, 
24, 25, 88, 
25, 23, 82, 
26, 113, 151, 
27, 2, 107, 
28, 199, 98, 
29, 171, 106, 
30, 42, 132, 
31, 128, 9, 
32, 90, 21, 
33, 173, 180, 
34, 9, 31, 
35, 172, 23, 
36, 33, 12, 
37, 51, 36, 
38, 126, 174, 
39, 180, 29, 
40, 31, 146, 
41, 132, 81, 
42, 174, 185, 
43, 38, 93, 
44, 190, 4, 
45, 105, 25, 
46, 141, 134, 
47, 61, 163, 
48, 134, 3, 
49, 182, 13, 
50, 10, 190, 
51, 183, 79, 
52, 124, 193, 
53, 22, 50, 
54, 192, 108, 
55, 107, 191, 
56, 21, 139, 
57, 101, 172, 
58, 169, 199, 
59, 106, 65, 
60, 193, 168, 
61, 102, 109, 
62, 5, 38, 
63, 98, 188, 
64, 121, 51, 
65, 92, 131, 
66, 88, 67, 
67, 145, 113, 
68, 15, 148, 
69, 43, 68, 
70, 149, 19, 
71, 127, 87, 
72, 177, 183, 
73, 117, 177, 
74, 181, 159, 
75, 97, 0, 
76, 170, 121, 
77, 0, 158, 
78, 186, 144, 
79, 163, 120, 
80, 89, 117, 
81, 123, 74, 
82, 168, 178, 
83, 69, 61, 
84, 191, 34, 
85, 50, 102, 
86, 3, 2, 
87, 86, 37, 
88, 1, 16, 
89, 93, 138, 
90, 135, 28, 
91, 45, 155, 
92, 196, 126, 
93, 157, 194, 
94, 151, 101, 
95, 125, 99, 
96, 71, 91, 
97, 104, 173, 
98, 198, 179, 
99, 8, 140, 
100, 87, 53, 
101, 103, 10, 
102, 64, 33, 
103, 146, 149, 
104, 94, 14, 
105, 66, 72, 
106, 57, 122, 
107, 185, 41, 
108, 150, 135, 
109, 114, 49, 
110, 62, 118, 
111, 96, 94, 
112, 74, 133, 
113, 194, 77, 
114, 116, 115, 
115, 34, 66, 
116, 82, 42, 
117, 18, 128, 
118, 142, 125, 
119, 136, 170, 
120, 60, 184, 
121, 30, 143, 
122, 130, 78, 
123, 184, 129, 
124, 77, 75, 
125, 122, 47, 
126, 160, 141, 
127, 32, 54, 
128, 13, 152, 
129, 159, 64, 
130, 155, 182, 
131, 83, 89, 
132, 95, 154, 
133, 65, 22, 
134, 55, 111, 
135, 6, 97, 
136, 140, 119, 
137, 59, 157, 
138, 46, 105, 
139, 109, 83, 
140, 24, 164, 
141, 99, 187, 
142, 37, 18, 
143, 68, 55, 
144, 188, 104, 
145, 67, 6, 
146, 176, 197, 
147, 36, 114, 
148, 133, 57, 
149, 84, 153, 
150, 35, 103, 
151, 47, 95, 
152, 44, 176, 
153, 26, 80, 
154, 73, 124, 
155, 4, 96, 
156, 187, 192, 
157, 7, 5, 
158, 79, 161, 
159, 197, 195, 
160, 80, 137, 
161, 156, 112, 
162, 72, 60, 
163, 29, 7, 
164, 85, 15, 
165, 131, 123, 
166, 154, 189, 
167, 19, 71, 
168, 119, 20, 
169, 189, 27, 
170, 158, 40, 
171, 58, 70, 
172, 161, 63, 
173, 138, 116, 
174, 120, 73, 
175, 108, 52, 
176, 39, 147, 
177, 20, 11, 
178, 118, 196, 
179, 41, 69, 
180, 27, 43, 
181, 48, 17, 
182, 167, 181, 
183, 75, 145, 
184, 178, 30, 
185, 152, 46, 
186, 139, 142, 
187, 175, 76, 
188, 14, 156, 
189, 12, 1, 
190, 91, 100, 
191, 144, 162, 
192, 40, 186, 
193, 52, 8, 
194, 137, 48, 
195, 143, 39, 
196, 76, 45, 
197, 164, 169, 
198, 179, 35, 
199, 81, 166, 
