nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 63, 158, 
1, 53, 122, 
2, 11, 28, 
3, 8, 180, 
4, 17, 14, 
5, 93, 65, 
6, 36, 187, 
7, 100, 148, 
8, 4, 194, 
9, 167, 121, 
10, 7, 113, 
11, 84, 71, 
12, 148, 86, 
13, 149, 50, 
14, 2, 193, 
15, 108, 63, 
16, 67, 174, 
17, 183, 134, 
18, 51, 37, 
19, 14, 150, 
20, 128, 39, 
21, 49, 91, 
22, 79, 185, 
23, 137, 165, 
24, 124, 35, 
25, 15, 95, 
26, 55, 155, 
27, 3, 198, 
28, 33, 38, 
29, 120, 143, 
30, 169, 96, 
31, 26, 12, 
32, 52, 112, 
33, 34, 77, 
34, 73, 62, 
35, 28, 27, 
36, 117, 40, 
37, 182, 53, 
38, 116, 167, 
39, 134, 92, 
40, 187, 4, 
41, 164, 114, 
42, 188, 45, 
43, 140, 105, 
44, 103, 99, 
45, 24, 151, 
46, 154, 44, 
47, 186, 189, 
48, 123, 179, 
49, 125, 137, 
50, 35, 146, 
51, 95, 81, 
52, 166, 142, 
53, 111, 84, 
54, 27, 47, 
55, 80, 184, 
56, 31, 23, 
57, 97, 192, 
58, 175, 43, 
59, 194, 75, 
60, 184, 9, 
61, 91, 31, 
62, 83, 139, 
63, 113, 129, 
64, 38, 147, 
65, 78, 6, 
66, 48, 169, 
67, 20, 123, 
68, 81, 131, 
69, 181, 73, 
70, 58, 136, 
71, 71, 46, 
72, 29, 64, 
73, 32, 56, 
74, 195, 119, 
75, 172, 177, 
76, 185, 109, 
77, 89, 24, 
78, 109, 30, 
79, 153, 34, 
80, 170, 7, 
81, 118, 57, 
82, 37, 170, 
83, 119, 61, 
84, 176, 18, 
85, 19, 3, 
86, 61, 26, 
87, 16, 104, 
88, 179, 79, 
89, 146, 149, 
90, 94, 118, 
91, 86, 55, 
92, 76, 138, 
93, 197, 128, 
94, 98, 199, 
95, 9, 124, 
96, 18, 15, 
97, 56, 111, 
98, 45, 1, 
99, 62, 70, 
100, 39, 168, 
101, 199, 25, 
102, 192, 132, 
103, 173, 164, 
104, 106, 102, 
105, 88, 72, 
106, 141, 21, 
107, 130, 98, 
108, 127, 19, 
109, 21, 171, 
110, 13, 97, 
111, 40, 197, 
112, 157, 49, 
113, 64, 186, 
114, 57, 54, 
115, 190, 48, 
116, 65, 67, 
117, 110, 183, 
118, 99, 76, 
119, 178, 145, 
120, 126, 161, 
121, 138, 60, 
122, 150, 83, 
123, 196, 87, 
124, 177, 20, 
125, 171, 103, 
126, 77, 154, 
127, 54, 5, 
128, 70, 115, 
129, 158, 51, 
130, 191, 157, 
131, 147, 107, 
132, 12, 110, 
133, 42, 58, 
134, 139, 66, 
135, 23, 135, 
136, 198, 195, 
137, 168, 182, 
138, 41, 69, 
139, 152, 22, 
140, 50, 153, 
141, 92, 191, 
142, 1, 160, 
143, 143, 11, 
144, 131, 130, 
145, 151, 100, 
146, 87, 163, 
147, 129, 2, 
148, 30, 120, 
149, 44, 127, 
150, 66, 166, 
151, 107, 33, 
152, 180, 190, 
153, 0, 13, 
154, 112, 52, 
155, 90, 74, 
156, 163, 175, 
157, 74, 196, 
158, 102, 178, 
159, 82, 17, 
160, 142, 117, 
161, 6, 140, 
162, 189, 41, 
163, 22, 126, 
164, 133, 32, 
165, 105, 85, 
166, 96, 159, 
167, 136, 16, 
168, 144, 106, 
169, 114, 29, 
170, 162, 162, 
171, 101, 173, 
172, 72, 108, 
173, 156, 93, 
174, 193, 101, 
175, 165, 68, 
176, 155, 172, 
177, 60, 176, 
178, 122, 59, 
179, 75, 116, 
180, 10, 181, 
181, 161, 10, 
182, 145, 89, 
183, 43, 36, 
184, 47, 152, 
185, 68, 8, 
186, 104, 90, 
187, 5, 125, 
188, 85, 94, 
189, 115, 144, 
190, 69, 78, 
191, 174, 141, 
192, 121, 88, 
193, 159, 133, 
194, 59, 0, 
195, 25, 80, 
196, 46, 82, 
197, 160, 156, 
198, 132, 188, 
199, 135, 42, 
