nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 18, 24, 
1, 118, 143, 
2, 151, 50, 
3, 94, 144, 
4, 74, 54, 
5, 78, 158, 
6, 132, 117, 
7, 101, 180, 
8, 5, 176, 
9, 178, 134, 
10, 90, 56, 
11, 138, 35, 
12, 35, 36, 
13, 143, 73, 
14, 43, 166, 
15, 135, 93, 
16, 147, 197, 
17, 8, 84, 
18, 22, 149, 
19, 92, 192, 
20, 169, 49, 
21, 111, 188, 
22, 100, 83, 
23, 121, 146, 
24, 130, 183, 
25, 23, 123, 
26, 172, 175, 
27, 164, 138, 
28, 26, 120, 
29, 146, 81, 
30, 51, 39, 
31, 148, 9, 
32, 72, 85, 
33, 152, 129, 
34, 38, 88, 
35, 79, 103, 
36, 185, 128, 
37, 37, 126, 
38, 25, 155, 
39, 161, 94, 
40, 134, 57, 
41, 166, 67, 
42, 190, 59, 
43, 20, 162, 
44, 21, 152, 
45, 3, 105, 
46, 33, 193, 
47, 199, 101, 
48, 168, 171, 
49, 95, 42, 
50, 97, 116, 
51, 54, 37, 
52, 47, 168, 
53, 189, 99, 
54, 197, 156, 
55, 64, 112, 
56, 73, 124, 
57, 103, 151, 
58, 141, 34, 
59, 87, 43, 
60, 6, 185, 
61, 180, 18, 
62, 119, 32, 
63, 98, 141, 
64, 17, 170, 
65, 163, 177, 
66, 59, 40, 
67, 115, 186, 
68, 110, 16, 
69, 7, 21, 
70, 9, 19, 
71, 102, 191, 
72, 175, 78, 
73, 117, 97, 
74, 144, 15, 
75, 69, 77, 
76, 68, 95, 
77, 0, 167, 
78, 49, 20, 
79, 82, 30, 
80, 67, 87, 
81, 123, 5, 
82, 109, 159, 
83, 16, 80, 
84, 127, 122, 
85, 27, 33, 
86, 137, 148, 
87, 192, 187, 
88, 159, 53, 
89, 93, 48, 
90, 62, 2, 
91, 12, 61, 
92, 58, 98, 
93, 174, 161, 
94, 112, 62, 
95, 136, 76, 
96, 129, 90, 
97, 183, 173, 
98, 193, 109, 
99, 145, 157, 
100, 89, 46, 
101, 188, 100, 
102, 36, 195, 
103, 158, 31, 
104, 149, 163, 
105, 13, 23, 
106, 167, 139, 
107, 84, 150, 
108, 195, 135, 
109, 19, 178, 
110, 28, 115, 
111, 71, 190, 
112, 131, 8, 
113, 106, 68, 
114, 194, 92, 
115, 34, 140, 
116, 48, 133, 
117, 42, 96, 
118, 182, 69, 
119, 81, 108, 
120, 24, 6, 
121, 191, 119, 
122, 57, 154, 
123, 39, 121, 
124, 113, 14, 
125, 124, 45, 
126, 44, 58, 
127, 31, 13, 
128, 187, 27, 
129, 133, 64, 
130, 156, 189, 
131, 160, 22, 
132, 14, 65, 
133, 184, 125, 
134, 170, 104, 
135, 186, 132, 
136, 41, 66, 
137, 139, 55, 
138, 128, 160, 
139, 63, 74, 
140, 55, 179, 
141, 107, 110, 
142, 1, 51, 
143, 50, 72, 
144, 45, 106, 
145, 70, 142, 
146, 198, 111, 
147, 114, 1, 
148, 104, 198, 
149, 10, 153, 
150, 4, 169, 
151, 86, 79, 
152, 88, 44, 
153, 30, 199, 
154, 32, 0, 
155, 171, 196, 
156, 53, 3, 
157, 142, 75, 
158, 11, 47, 
159, 179, 113, 
160, 181, 137, 
161, 140, 4, 
162, 46, 60, 
163, 56, 7, 
164, 150, 10, 
165, 105, 52, 
166, 116, 136, 
167, 65, 28, 
168, 125, 26, 
169, 2, 25, 
170, 29, 174, 
171, 61, 172, 
172, 15, 71, 
173, 66, 12, 
174, 99, 70, 
175, 126, 38, 
176, 77, 29, 
177, 85, 11, 
178, 80, 114, 
179, 154, 17, 
180, 177, 147, 
181, 157, 102, 
182, 76, 181, 
183, 75, 41, 
184, 108, 127, 
185, 96, 86, 
186, 165, 131, 
187, 153, 82, 
188, 122, 164, 
189, 196, 165, 
190, 91, 107, 
191, 120, 118, 
192, 40, 194, 
193, 52, 130, 
194, 60, 145, 
195, 173, 63, 
196, 162, 184, 
197, 83, 89, 
198, 155, 182, 
199, 176, 91, 
