nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 118, 98, 
1, 9, 34, 
2, 12, 175, 
3, 33, 111, 
4, 22, 163, 
5, 136, 166, 
6, 28, 61, 
7, 58, 48, 
8, 98, 52, 
9, 62, 95, 
10, 24, 104, 
11, 138, 171, 
12, 13, 155, 
13, 77, 41, 
14, 111, 56, 
15, 129, 8, 
16, 188, 73, 
17, 178, 173, 
18, 195, 134, 
19, 4, 28, 
20, 175, 9, 
21, 45, 188, 
22, 54, 1, 
23, 30, 105, 
24, 112, 71, 
25, 165, 117, 
26, 172, 82, 
27, 192, 43, 
28, 167, 153, 
29, 179, 162, 
30, 194, 29, 
31, 97, 25, 
32, 69, 190, 
33, 152, 136, 
34, 48, 192, 
35, 26, 141, 
36, 59, 194, 
37, 135, 120, 
38, 106, 3, 
39, 79, 51, 
40, 198, 124, 
41, 51, 176, 
42, 39, 45, 
43, 109, 35, 
44, 34, 31, 
45, 80, 193, 
46, 75, 154, 
47, 101, 62, 
48, 140, 6, 
49, 146, 85, 
50, 83, 196, 
51, 41, 79, 
52, 185, 181, 
53, 187, 39, 
54, 189, 67, 
55, 160, 91, 
56, 166, 30, 
57, 60, 137, 
58, 50, 185, 
59, 40, 115, 
60, 110, 189, 
61, 128, 108, 
62, 144, 186, 
63, 43, 180, 
64, 107, 122, 
65, 115, 177, 
66, 153, 103, 
67, 55, 184, 
68, 117, 195, 
69, 176, 97, 
70, 150, 99, 
71, 57, 65, 
72, 82, 11, 
73, 190, 22, 
74, 199, 178, 
75, 113, 110, 
76, 61, 139, 
77, 72, 133, 
78, 52, 2, 
79, 16, 197, 
80, 121, 77, 
81, 145, 167, 
82, 171, 164, 
83, 114, 37, 
84, 174, 118, 
85, 56, 131, 
86, 95, 26, 
87, 38, 57, 
88, 5, 129, 
89, 196, 198, 
90, 139, 107, 
91, 64, 187, 
92, 159, 13, 
93, 134, 50, 
94, 191, 161, 
95, 125, 64, 
96, 163, 147, 
97, 81, 183, 
98, 8, 20, 
99, 173, 128, 
100, 89, 158, 
101, 73, 140, 
102, 127, 74, 
103, 21, 17, 
104, 18, 14, 
105, 65, 40, 
106, 25, 76, 
107, 154, 68, 
108, 147, 44, 
109, 122, 53, 
110, 186, 86, 
111, 84, 89, 
112, 132, 148, 
113, 155, 157, 
114, 123, 169, 
115, 133, 182, 
116, 193, 10, 
117, 108, 15, 
118, 137, 0, 
119, 35, 87, 
120, 184, 132, 
121, 63, 126, 
122, 130, 38, 
123, 71, 165, 
124, 169, 16, 
125, 164, 179, 
126, 100, 130, 
127, 1, 125, 
128, 85, 121, 
129, 149, 199, 
130, 29, 101, 
131, 74, 142, 
132, 156, 7, 
133, 78, 47, 
134, 90, 83, 
135, 31, 5, 
136, 157, 69, 
137, 182, 49, 
138, 3, 80, 
139, 93, 24, 
140, 20, 88, 
141, 42, 123, 
142, 96, 145, 
143, 76, 127, 
144, 126, 96, 
145, 15, 106, 
146, 148, 113, 
147, 181, 19, 
148, 44, 72, 
149, 87, 93, 
150, 91, 172, 
151, 102, 23, 
152, 88, 135, 
153, 14, 159, 
154, 161, 144, 
155, 23, 100, 
156, 66, 109, 
157, 162, 78, 
158, 67, 27, 
159, 46, 32, 
160, 86, 168, 
161, 105, 112, 
162, 183, 59, 
163, 10, 36, 
164, 158, 54, 
165, 68, 46, 
166, 19, 66, 
167, 124, 81, 
168, 11, 150, 
169, 168, 152, 
170, 104, 18, 
171, 36, 58, 
172, 47, 160, 
173, 143, 12, 
174, 142, 21, 
175, 6, 174, 
176, 32, 94, 
177, 94, 42, 
178, 141, 146, 
179, 27, 75, 
180, 2, 60, 
181, 70, 151, 
182, 197, 4, 
183, 53, 116, 
184, 151, 156, 
185, 119, 149, 
186, 103, 55, 
187, 49, 63, 
188, 177, 84, 
189, 37, 170, 
190, 131, 90, 
191, 116, 102, 
192, 99, 138, 
193, 180, 114, 
194, 7, 70, 
195, 120, 119, 
196, 17, 92, 
197, 0, 143, 
198, 92, 33, 
199, 170, 191, 
