nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 64, 112, 
1, 58, 148, 
2, 74, 132, 
3, 52, 127, 
4, 160, 115, 
5, 115, 5, 
6, 131, 123, 
7, 177, 110, 
8, 161, 106, 
9, 178, 121, 
10, 6, 98, 
11, 150, 82, 
12, 153, 136, 
13, 63, 84, 
14, 1, 137, 
15, 129, 38, 
16, 149, 15, 
17, 85, 43, 
18, 158, 147, 
19, 31, 113, 
20, 154, 145, 
21, 61, 0, 
22, 54, 17, 
23, 95, 172, 
24, 37, 28, 
25, 23, 70, 
26, 104, 151, 
27, 57, 26, 
28, 94, 143, 
29, 128, 155, 
30, 132, 125, 
31, 77, 68, 
32, 90, 196, 
33, 28, 25, 
34, 9, 88, 
35, 195, 187, 
36, 33, 159, 
37, 110, 10, 
38, 24, 165, 
39, 16, 9, 
40, 32, 47, 
41, 140, 118, 
42, 34, 45, 
43, 185, 59, 
44, 127, 149, 
45, 130, 105, 
46, 60, 94, 
47, 67, 197, 
48, 133, 164, 
49, 164, 4, 
50, 181, 104, 
51, 121, 101, 
52, 124, 181, 
53, 22, 73, 
54, 188, 109, 
55, 84, 178, 
56, 119, 152, 
57, 148, 41, 
58, 69, 199, 
59, 75, 79, 
60, 8, 83, 
61, 36, 189, 
62, 170, 179, 
63, 180, 74, 
64, 175, 64, 
65, 92, 194, 
66, 88, 11, 
67, 144, 190, 
68, 47, 52, 
69, 35, 92, 
70, 38, 19, 
71, 105, 129, 
72, 142, 57, 
73, 81, 54, 
74, 100, 27, 
75, 98, 131, 
76, 96, 23, 
77, 0, 180, 
78, 79, 8, 
79, 19, 133, 
80, 117, 185, 
81, 123, 61, 
82, 30, 97, 
83, 66, 175, 
84, 15, 138, 
85, 183, 173, 
86, 40, 66, 
87, 86, 63, 
88, 151, 42, 
89, 165, 198, 
90, 12, 55, 
91, 182, 71, 
92, 173, 186, 
93, 189, 53, 
94, 176, 80, 
95, 109, 30, 
96, 17, 91, 
97, 179, 48, 
98, 49, 31, 
99, 166, 95, 
100, 143, 78, 
101, 68, 1, 
102, 73, 157, 
103, 97, 20, 
104, 197, 85, 
105, 157, 33, 
106, 198, 134, 
107, 27, 191, 
108, 80, 135, 
109, 168, 39, 
110, 83, 139, 
111, 71, 146, 
112, 43, 56, 
113, 106, 188, 
114, 193, 163, 
115, 21, 140, 
116, 2, 124, 
117, 141, 12, 
118, 59, 18, 
119, 138, 170, 
120, 191, 167, 
121, 51, 51, 
122, 26, 62, 
123, 70, 16, 
124, 139, 29, 
125, 147, 184, 
126, 120, 58, 
127, 187, 13, 
128, 152, 183, 
129, 45, 75, 
130, 25, 174, 
131, 114, 87, 
132, 156, 72, 
133, 11, 169, 
134, 194, 32, 
135, 65, 99, 
136, 56, 160, 
137, 7, 40, 
138, 46, 162, 
139, 82, 126, 
140, 62, 6, 
141, 107, 182, 
142, 3, 171, 
143, 50, 44, 
144, 89, 65, 
145, 78, 24, 
146, 55, 103, 
147, 20, 35, 
148, 169, 177, 
149, 163, 153, 
150, 4, 166, 
151, 199, 114, 
152, 42, 176, 
153, 116, 22, 
154, 190, 144, 
155, 76, 96, 
156, 72, 3, 
157, 41, 89, 
158, 99, 116, 
159, 13, 195, 
160, 118, 117, 
161, 103, 86, 
162, 184, 36, 
163, 134, 102, 
164, 112, 50, 
165, 48, 49, 
166, 29, 7, 
167, 145, 128, 
168, 39, 150, 
169, 93, 21, 
170, 135, 193, 
171, 146, 120, 
172, 53, 69, 
173, 136, 108, 
174, 87, 154, 
175, 101, 76, 
176, 125, 37, 
177, 122, 81, 
178, 111, 77, 
179, 186, 122, 
180, 162, 119, 
181, 155, 111, 
182, 167, 60, 
183, 5, 130, 
184, 44, 158, 
185, 174, 46, 
186, 172, 14, 
187, 159, 192, 
188, 14, 156, 
189, 196, 90, 
190, 91, 100, 
191, 108, 141, 
192, 137, 2, 
193, 18, 161, 
194, 113, 93, 
195, 171, 67, 
196, 10, 168, 
197, 102, 34, 
198, 126, 142, 
199, 192, 107, 
