nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 184, 87, 
1, 159, 9, 
2, 64, 174, 
3, 18, 85, 
4, 14, 34, 
5, 83, 91, 
6, 124, 147, 
7, 8, 168, 
8, 98, 8, 
9, 169, 158, 
10, 145, 80, 
11, 48, 153, 
12, 147, 198, 
13, 47, 2, 
14, 199, 142, 
15, 152, 193, 
16, 5, 195, 
17, 3, 56, 
18, 158, 93, 
19, 61, 100, 
20, 180, 135, 
21, 12, 149, 
22, 68, 114, 
23, 136, 156, 
24, 107, 122, 
25, 165, 115, 
26, 172, 106, 
27, 91, 25, 
28, 185, 101, 
29, 82, 111, 
30, 17, 55, 
31, 26, 165, 
32, 155, 71, 
33, 37, 175, 
34, 130, 47, 
35, 168, 157, 
36, 181, 162, 
37, 114, 102, 
38, 179, 139, 
39, 90, 127, 
40, 78, 79, 
41, 39, 121, 
42, 139, 173, 
43, 188, 98, 
44, 58, 128, 
45, 56, 30, 
46, 144, 3, 
47, 67, 151, 
48, 24, 154, 
49, 128, 15, 
50, 119, 44, 
51, 11, 97, 
52, 33, 18, 
53, 80, 61, 
54, 1, 39, 
55, 4, 183, 
56, 97, 144, 
57, 88, 84, 
58, 141, 119, 
59, 183, 143, 
60, 164, 126, 
61, 196, 90, 
62, 129, 103, 
63, 122, 138, 
64, 198, 184, 
65, 111, 194, 
66, 46, 17, 
67, 104, 41, 
68, 84, 58, 
69, 142, 7, 
70, 51, 64, 
71, 150, 24, 
72, 30, 109, 
73, 10, 35, 
74, 156, 32, 
75, 186, 68, 
76, 19, 199, 
77, 140, 148, 
78, 174, 136, 
79, 41, 120, 
80, 112, 65, 
81, 193, 108, 
82, 166, 82, 
83, 148, 167, 
84, 74, 86, 
85, 50, 45, 
86, 167, 4, 
87, 171, 107, 
88, 43, 188, 
89, 108, 150, 
90, 101, 75, 
91, 161, 1, 
92, 134, 196, 
93, 35, 10, 
94, 85, 53, 
95, 2, 37, 
96, 54, 92, 
97, 92, 89, 
98, 151, 40, 
99, 73, 132, 
100, 9, 38, 
101, 93, 57, 
102, 157, 179, 
103, 29, 49, 
104, 146, 50, 
105, 162, 192, 
106, 66, 131, 
107, 96, 166, 
108, 113, 110, 
109, 149, 70, 
110, 176, 52, 
111, 137, 66, 
112, 65, 124, 
113, 55, 105, 
114, 21, 54, 
115, 38, 16, 
116, 15, 185, 
117, 192, 95, 
118, 143, 94, 
119, 44, 72, 
120, 89, 137, 
121, 120, 62, 
122, 23, 99, 
123, 72, 46, 
124, 95, 14, 
125, 100, 180, 
126, 60, 48, 
127, 75, 181, 
128, 194, 140, 
129, 27, 5, 
130, 7, 129, 
131, 87, 73, 
132, 182, 96, 
133, 0, 178, 
134, 160, 20, 
135, 138, 31, 
136, 63, 60, 
137, 40, 6, 
138, 118, 133, 
139, 42, 51, 
140, 195, 169, 
141, 52, 125, 
142, 103, 172, 
143, 154, 197, 
144, 121, 191, 
145, 116, 29, 
146, 6, 130, 
147, 16, 177, 
148, 126, 78, 
149, 177, 155, 
150, 49, 116, 
151, 187, 21, 
152, 13, 146, 
153, 45, 27, 
154, 197, 67, 
155, 153, 36, 
156, 131, 81, 
157, 32, 12, 
158, 53, 123, 
159, 31, 171, 
160, 133, 118, 
161, 117, 186, 
162, 70, 83, 
163, 22, 159, 
164, 102, 117, 
165, 109, 160, 
166, 76, 26, 
167, 34, 33, 
168, 132, 22, 
169, 86, 11, 
170, 69, 112, 
171, 175, 88, 
172, 57, 77, 
173, 170, 145, 
174, 125, 161, 
175, 28, 63, 
176, 62, 182, 
177, 20, 176, 
178, 106, 74, 
179, 127, 170, 
180, 94, 13, 
181, 105, 104, 
182, 189, 19, 
183, 77, 189, 
184, 178, 59, 
185, 123, 152, 
186, 115, 43, 
187, 135, 42, 
188, 191, 190, 
189, 110, 187, 
190, 190, 163, 
191, 163, 28, 
192, 36, 134, 
193, 79, 76, 
194, 99, 113, 
195, 71, 164, 
196, 25, 0, 
197, 173, 141, 
198, 81, 69, 
199, 59, 23, 
