nbElements: 200
indexFenetre, indexVoletGauche, indexVoletDroit, 
0, 29, 78, 
1, 166, 122, 
2, 161, 68, 
3, 187, 100, 
4, 119, 61, 
5, 75, 41, 
6, 44, 139, 
7, 92, 29, 
8, 189, 115, 
9, 81, 188, 
10, 39, 53, 
11, 20, 31, 
12, 169, 123, 
13, 43, 112, 
14, 181, 107, 
15, 62, 157, 
16, 111, 105, 
17, 117, 114, 
18, 170, 158, 
19, 184, 146, 
20, 45, 173, 
21, 182, 54, 
22, 16, 124, 
23, 121, 142, 
24, 9, 182, 
25, 41, 28, 
26, 108, 161, 
27, 191, 87, 
28, 35, 135, 
29, 61, 106, 
30, 56, 153, 
31, 129, 76, 
32, 133, 50, 
33, 82, 22, 
34, 21, 176, 
35, 146, 83, 
36, 53, 163, 
37, 112, 63, 
38, 140, 44, 
39, 188, 81, 
40, 19, 96, 
41, 93, 155, 
42, 24, 38, 
43, 7, 99, 
44, 156, 91, 
45, 72, 196, 
46, 23, 126, 
47, 84, 18, 
48, 65, 189, 
49, 91, 143, 
50, 110, 36, 
51, 149, 193, 
52, 57, 95, 
53, 163, 60, 
54, 13, 132, 
55, 177, 7, 
56, 18, 141, 
57, 151, 11, 
58, 142, 20, 
59, 38, 3, 
60, 51, 72, 
61, 168, 19, 
62, 63, 110, 
63, 68, 69, 
64, 125, 47, 
65, 59, 183, 
66, 104, 156, 
67, 195, 14, 
68, 77, 125, 
69, 33, 165, 
70, 150, 57, 
71, 127, 150, 
72, 175, 1, 
73, 194, 120, 
74, 145, 52, 
75, 139, 16, 
76, 80, 73, 
77, 122, 197, 
78, 115, 75, 
79, 190, 168, 
80, 14, 130, 
81, 160, 101, 
82, 198, 102, 
83, 164, 49, 
84, 87, 145, 
85, 54, 104, 
86, 114, 89, 
87, 40, 131, 
88, 179, 186, 
89, 107, 175, 
90, 26, 85, 
91, 11, 169, 
92, 131, 10, 
93, 99, 170, 
94, 120, 55, 
95, 101, 97, 
96, 47, 32, 
97, 55, 192, 
98, 106, 74, 
99, 88, 177, 
100, 148, 108, 
101, 70, 167, 
102, 124, 33, 
103, 48, 119, 
104, 98, 136, 
105, 130, 92, 
106, 176, 4, 
107, 109, 23, 
108, 136, 137, 
109, 155, 98, 
110, 90, 67, 
111, 31, 34, 
112, 152, 25, 
113, 185, 84, 
114, 37, 65, 
115, 64, 39, 
116, 137, 181, 
117, 178, 62, 
118, 78, 58, 
119, 17, 113, 
120, 144, 152, 
121, 27, 9, 
122, 30, 174, 
123, 196, 129, 
124, 96, 40, 
125, 46, 138, 
126, 159, 109, 
127, 180, 133, 
128, 199, 121, 
129, 74, 159, 
130, 105, 46, 
131, 86, 82, 
132, 193, 127, 
133, 134, 117, 
134, 172, 166, 
135, 36, 80, 
136, 174, 13, 
137, 186, 42, 
138, 192, 190, 
139, 52, 179, 
140, 5, 195, 
141, 141, 154, 
142, 12, 64, 
143, 2, 194, 
144, 157, 77, 
145, 10, 116, 
146, 94, 147, 
147, 4, 171, 
148, 79, 93, 
149, 126, 15, 
150, 1, 26, 
151, 162, 140, 
152, 32, 151, 
153, 3, 184, 
154, 67, 128, 
155, 8, 172, 
156, 69, 88, 
157, 143, 199, 
158, 132, 5, 
159, 167, 24, 
160, 173, 21, 
161, 113, 56, 
162, 15, 17, 
163, 123, 144, 
164, 22, 185, 
165, 34, 160, 
166, 60, 66, 
167, 89, 86, 
168, 95, 178, 
169, 0, 103, 
170, 6, 79, 
171, 102, 187, 
172, 85, 0, 
173, 138, 111, 
174, 165, 35, 
175, 66, 148, 
176, 97, 134, 
177, 197, 162, 
178, 28, 118, 
179, 49, 27, 
180, 42, 70, 
181, 103, 37, 
182, 153, 180, 
183, 154, 48, 
184, 116, 6, 
185, 100, 71, 
186, 58, 12, 
187, 83, 59, 
188, 73, 94, 
189, 183, 51, 
190, 50, 191, 
191, 158, 90, 
192, 76, 164, 
193, 135, 45, 
194, 118, 198, 
195, 128, 43, 
196, 71, 8, 
197, 25, 2, 
198, 147, 149, 
199, 171, 30, 
